Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: nsl_id_gloss,Spreadsheet: norsk_video,Spreadsheet: picture_name,Spreadsheet: trial_number,Manipulation: Spreadsheet,Store: progress
51,1699276501732,06/11/2023 13:15:01,1699280101732,1,06/11/2023 15:15:01,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,10,trial,Screen 1,9lhd9n,1,response,yes,3217,5117,5134,3217,5117,5134,1,3217,1917,0,,Rating Scale,Use,7,object-12,trial,frog,frosk,Frosk.mp4,Frog 1.jpg,10,,49
52,1699276501732,06/11/2023 13:15:01,1699280101732,1,06/11/2023 15:15:01,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,10,trial,Screen 1,9lhd9n,1,response,7,4133,5117,5134,4133,5117,5134,1,4133,1001,0,,Rating Scale,Similarity,9,object-14,trial,frog,frosk,Frosk.mp4,Frog 1.jpg,10,,50
53,1699276501822,06/11/2023 13:15:01,1699280101822,1,06/11/2023 15:15:01,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,11,trial,Screen 1,9lhd9n,1,info,Video start,106.74691633344268,100,106.74691633344268,106.74691633344268,100,106.74691633344268,1,106.74691633344268,0,0,,Video,Video,2,object-8,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,51
54,1699276506693,06/11/2023 13:15:06,1699280106693,1,06/11/2023 15:15:06,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,11,trial,Screen 1,9lhd9n,1,continue,,4977,4958,4977,4977,4958,4977,1,4977,0,0,,Click To Continue,Continue Button,10,object-24,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,52
55,1699276506697,06/11/2023 13:15:06,1699280106697,1,06/11/2023 15:15:06,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,11,trial,Screen 1,9lhd9n,1,response,7,2133,4958,4981,2133,4958,4981,1,2133,2848,0,,Rating Scale,Familiarity,5,object-10,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,53
56,1699276506697,06/11/2023 13:15:06,1699280106697,1,06/11/2023 15:15:06,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,11,trial,Screen 1,9lhd9n,1,response,yes,2833,4958,4982,2833,4958,4982,1,2833,2149,0,,Rating Scale,Use,7,object-12,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,54
57,1699276506697,06/11/2023 13:15:06,1699280106697,1,06/11/2023 15:15:06,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,11,trial,Screen 1,9lhd9n,1,response,7,4116,4958,4982,4116,4958,4982,1,4116,866,0,,Rating Scale,Similarity,9,object-14,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,55
58,1699276506772,06/11/2023 13:15:06,1699280106772,1,06/11/2023 15:15:06,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,12,trial,Screen 1,9lhd9n,1,info,Video start,98.71349999878696,92,98.71349999878696,98.71349999878696,92,98.71349999878696,1,98.71349999878696,0,0,,Video,Video,2,object-8,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,56
59,1699276513326,06/11/2023 13:15:13,1699280113326,1,06/11/2023 15:15:13,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,12,trial,Screen 1,9lhd9n,1,continue,,6652.000000000029,6641,6652.000000000029,6652.000000000029,6641,6652.000000000029,1,6652.000000000029,0,0,,Click To Continue,Continue Button,10,object-24,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,57
60,1699276513329,06/11/2023 13:15:13,1699280113329,1,06/11/2023 15:15:13,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,12,trial,Screen 1,9lhd9n,1,response,7,3358,6641,6655,3358,6641,6655,1,3358,3297,0,,Rating Scale,Familiarity,5,object-10,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,58
61,1699276513330,06/11/2023 13:15:13,1699280113330,1,06/11/2023 15:15:13,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,12,trial,Screen 1,9lhd9n,1,response,yes,4592,6641,6656,4592,6641,6656,1,4592,2064,0,,Rating Scale,Use,7,object-12,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,59
62,1699276513331,06/11/2023 13:15:13,1699280113331,1,06/11/2023 15:15:13,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,12,trial,Screen 1,9lhd9n,1,response,7,5708,6641,6657,5708,6641,6657,1,5708,949,0,,Rating Scale,Similarity,9,object-14,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,60
63,1699276513422,06/11/2023 13:15:13,1699280113422,1,06/11/2023 15:15:13,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,13,trial,Screen 1,9lhd9n,1,info,Video start,107.7269999995525,100,107.7269999995525,107.7269999995525,100,107.7269999995525,1,107.7269999995525,0,0,,Video,Video,2,object-8,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,61
64,1699276528869,06/11/2023 13:15:28,1699280128869,1,06/11/2023 15:15:28,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,13,trial,Screen 1,9lhd9n,1,continue,,15554,15537,15554,15554,15537,15554,1,15554,0,0,,Click To Continue,Continue Button,10,object-24,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,62
65,1699276528874,06/11/2023 13:15:28,1699280128874,1,06/11/2023 15:15:28,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,13,trial,Screen 1,9lhd9n,1,response,7,11600,15537,15557,11600,15537,15557,1,11600,3957,0,,Rating Scale,Familiarity,5,object-10,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,63
66,1699276528875,06/11/2023 13:15:28,1699280128875,1,06/11/2023 15:15:28,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,13,trial,Screen 1,9lhd9n,1,response,yes,12300,15537,15557,12300,15537,15557,1,12300,3257,0,,Rating Scale,Use,7,object-12,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,64
67,1699276528875,06/11/2023 13:15:28,1699280128875,1,06/11/2023 15:15:28,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,13,trial,Screen 1,9lhd9n,1,response,6,13583,15537,15557,13583,15537,15557,1,13583,1974,0,,Rating Scale,Similarity,9,object-14,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,65
68,1699276528955,06/11/2023 13:15:28,1699280128955,1,06/11/2023 15:15:28,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,14,trial,Screen 1,9lhd9n,1,info,Video start,103.73220799971921,97,103.73220799971921,103.73220799971921,97,103.73220799971921,1,103.73220799971921,0,0,,Video,Video,2,object-8,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,66
69,1699276537372,06/11/2023 13:15:37,1699280137372,1,06/11/2023 15:15:37,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,14,trial,Screen 1,9lhd9n,1,continue,,8520,8513,8520,8520,8513,8520,1,8520,0,0,,Click To Continue,Continue Button,10,object-24,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,67
70,1699276537373,06/11/2023 13:15:37,1699280137373,1,06/11/2023 15:15:37,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,14,trial,Screen 1,9lhd9n,1,response,7,4763,8513,8522,4763,8513,8522,1,4763,3759,0,,Rating Scale,Familiarity,5,object-10,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,68
71,1699276537374,06/11/2023 13:15:37,1699280137374,1,06/11/2023 15:15:37,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,14,trial,Screen 1,9lhd9n,1,response,yes,6013,8513,8522,6013,8513,8522,1,6013,2509,0,,Rating Scale,Use,7,object-12,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,69
72,1699276537375,06/11/2023 13:15:37,1699280137375,1,06/11/2023 15:15:37,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,14,trial,Screen 1,9lhd9n,1,response,5,7547,8513,8523,7547,8513,8523,1,7547,976,0,,Rating Scale,Similarity,9,object-14,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,70
73,1699276537472,06/11/2023 13:15:37,1699280137472,1,06/11/2023 15:15:37,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,15,trial,Screen 1,9lhd9n,1,info,Video start,107.7696666664253,100,107.7696666664253,107.7696666664253,100,107.7696666664253,1,107.7696666664253,0,0,,Video,Video,2,object-8,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,71
74,1699276549832,06/11/2023 13:15:49,1699280149832,1,06/11/2023 15:15:49,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,15,trial,Screen 1,9lhd9n,1,continue,,12466,12450,12466,12466,12450,12466,1,12466,0,0,,Click To Continue,Continue Button,10,object-24,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,72
75,1699276549838,06/11/2023 13:15:49,1699280149838,1,06/11/2023 15:15:49,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,15,trial,Screen 1,9lhd9n,1,response,7,6017,12450,12467,6017,12450,12467,1,6017,6450,0,,Rating Scale,Familiarity,5,object-10,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,73
76,1699276549839,06/11/2023 13:15:49,1699280149839,1,06/11/2023 15:15:49,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,15,trial,Screen 1,9lhd9n,1,response,yes,7917,12450,12467,7917,12450,12467,1,7917,4550,0,,Rating Scale,Use,7,object-12,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,74
77,1699276549839,06/11/2023 13:15:49,1699280149839,1,06/11/2023 15:15:49,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,15,trial,Screen 1,9lhd9n,1,response,5,11617,12450,12467,11617,12450,12467,1,11617,850,0,,Rating Scale,Similarity,9,object-14,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,75
78,1699276549893,06/11/2023 13:15:49,1699280149893,1,06/11/2023 15:15:49,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,16,trial,Screen 1,9lhd9n,1,info,Video start,75.09070866975594,68,75.09070866975594,75.09070866975594,68,75.09070866975594,1,75.09070866975594,0,0,,Video,Video,2,object-8,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,76
79,1699276560523,06/11/2023 13:16:00,1699280160523,1,06/11/2023 15:16:00,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,16,trial,Screen 1,9lhd9n,1,continue,,10707,10700,10707,10707,10700,10707,1,10707,0,0,,Click To Continue,Continue Button,10,object-24,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,77
80,1699276560529,06/11/2023 13:16:00,1699280160529,1,06/11/2023 15:16:00,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,16,trial,Screen 1,9lhd9n,1,response,6,4067,10700,10713,4067,10700,10713,1,4067,6646,0,,Rating Scale,Familiarity,5,object-10,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,78
81,1699276560530,06/11/2023 13:16:00,1699280160530,1,06/11/2023 15:16:00,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,16,trial,Screen 1,9lhd9n,1,response,yes,7650,10700,10715,7650,10700,10715,1,7650,3065,0,,Rating Scale,Use,7,object-12,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,79
82,1699276560530,06/11/2023 13:16:00,1699280160530,1,06/11/2023 15:16:00,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,16,trial,Screen 1,9lhd9n,1,response,6,9750,10700,10716,9750,10700,10716,1,9750,966,0,,Rating Scale,Similarity,9,object-14,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,80
83,1699276560623,06/11/2023 13:16:00,1699280160623,1,06/11/2023 15:16:00,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,17,trial,Screen 1,9lhd9n,1,info,Video start,107.76904133477727,100,107.76904133477727,107.76904133477727,100,107.76904133477727,1,107.76904133477727,0,0,,Video,Video,2,object-8,trial,come,komme,Komme.mp4,Come 1.jpg,17,,81
84,1699276569152,06/11/2023 13:16:09,1699280169152,1,06/11/2023 15:16:09,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,17,trial,Screen 1,9lhd9n,1,continue,,8636.000000000058,8633,8636.000000000058,8636.000000000058,8633,8636.000000000058,1,8636.000000000058,0,0,,Click To Continue,Continue Button,10,object-24,trial,come,komme,Komme.mp4,Come 1.jpg,17,,82
85,1699276569154,06/11/2023 13:16:09,1699280169154,1,06/11/2023 15:16:09,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,17,trial,Screen 1,9lhd9n,1,response,7,4200,8633,8638,4200,8633,8638,1,4200,4438,0,,Rating Scale,Familiarity,5,object-10,trial,come,komme,Komme.mp4,Come 1.jpg,17,,83
86,1699276569155,06/11/2023 13:16:09,1699280169155,1,06/11/2023 15:16:09,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,17,trial,Screen 1,9lhd9n,1,response,yes,4933,8633,8639,4933,8633,8639,1,4933,3706,0,,Rating Scale,Use,7,object-12,trial,come,komme,Komme.mp4,Come 1.jpg,17,,84
87,1699276569155,06/11/2023 13:16:09,1699280169155,1,06/11/2023 15:16:09,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,17,trial,Screen 1,9lhd9n,1,response,7,7967,8633,8640,7967,8633,8640,1,7967,673,0,,Rating Scale,Similarity,9,object-14,trial,come,komme,Komme.mp4,Come 1.jpg,17,,85
88,1699276569500,06/11/2023 13:16:09,1699280169500,1,06/11/2023 15:16:09,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,18,trial,Screen 1,9lhd9n,1,info,Video start,206,206,206,206,206,206,1,206,0,0,,Video,Video,2,object-8,trial,beauty,pen,Pen.mp4,Beauty 1.jpg,18,,86
89,1699276579899,06/11/2023 13:16:19,1699280179899,1,06/11/2023 15:16:19,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,18,trial,Screen 1,9lhd9n,1,continue,,10749,10733,10749,10749,10733,10749,1,10749,0,0,,Click To Continue,Continue Button,10,object-24,trial,beauty,pen,Pen.mp4,Beauty 1.jpg,18,,87
90,1699276579906,06/11/2023 13:16:19,1699280179906,1,06/11/2023 15:16:19,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,18,trial,Screen 1,9lhd9n,1,response,7,5400,10733,10749,5400,10733,10749,1,5400,5349,0,,Rating Scale,Familiarity,5,object-10,trial,beauty,pen,Pen.mp4,Beauty 1.jpg,18,,88
91,1699276579906,06/11/2023 13:16:19,1699280179906,1,06/11/2023 15:16:19,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,18,trial,Screen 1,9lhd9n,1,response,yes,7033,10733,10749,7033,10733,10749,1,7033,3716,0,,Rating Scale,Use,7,object-12,trial,beauty,pen,Pen.mp4,Beauty 1.jpg,18,,89
92,1699276579907,06/11/2023 13:16:19,1699280179907,1,06/11/2023 15:16:19,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,18,trial,Screen 1,9lhd9n,1,response,3,8567,10733,10749,8567,10733,10749,1,8567,2182,0,,Rating Scale,Similarity,9,object-14,trial,beauty,pen,Pen.mp4,Beauty 1.jpg,18,,90
93,1699276579990,06/11/2023 13:16:19,1699280179990,1,06/11/2023 15:16:19,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,19,trial,Screen 1,9lhd9n,1,info,Video start,108.71700066704743,100,108.71700066704743,108.71700066704743,100,108.71700066704743,1,108.71700066704743,0,0,,Video,Video,2,object-8,trial,run,løpe,Løpe.mp4,Run 1.jpg,19,,91
94,1699276587968,06/11/2023 13:16:27,1699280187968,1,06/11/2023 15:16:27,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,19,trial,Screen 1,9lhd9n,1,continue,,8084,8067,8084,8084,8067,8084,1,8084,0,0,,Click To Continue,Continue Button,10,object-24,trial,run,løpe,Løpe.mp4,Run 1.jpg,19,,92
95,1699276587970,06/11/2023 13:16:27,1699280187970,1,06/11/2023 15:16:27,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,19,trial,Screen 1,9lhd9n,1,response,7,3284,8067,8084,3284,8067,8084,1,3284,4800,0,,Rating Scale,Familiarity,5,object-10,trial,run,løpe,Løpe.mp4,Run 1.jpg,19,,93
96,1699276587971,06/11/2023 13:16:27,1699280187971,1,06/11/2023 15:16:27,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,19,trial,Screen 1,9lhd9n,1,response,yes,5317,8067,8084,5317,8067,8084,1,5317,2767,0,,Rating Scale,Use,7,object-12,trial,run,løpe,Løpe.mp4,Run 1.jpg,19,,94
97,1699276587971,06/11/2023 13:16:27,1699280187971,1,06/11/2023 15:16:27,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,19,trial,Screen 1,9lhd9n,1,response,5,6717,8067,8084,6717,8067,8084,1,6717,1367,0,,Rating Scale,Similarity,9,object-14,trial,run,løpe,Løpe.mp4,Run 1.jpg,19,,95
98,1699276588057,06/11/2023 13:16:28,1699280188057,1,06/11/2023 15:16:28,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,20,trial,Screen 1,9lhd9n,1,info,Video start,107.7863750020524,100,107.7863750020524,107.7863750020524,100,107.7863750020524,1,107.7863750020524,0,0,,Video,Video,2,object-8,trial,paint,male,Male.mp4,Paint 1.jpg,20,,96
99,1699276594060,06/11/2023 13:16:34,1699280194060,1,06/11/2023 15:16:34,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,20,trial,Screen 1,9lhd9n,1,continue,,6111,6100,6111,6111,6100,6111,1,6111,0,0,,Click To Continue,Continue Button,10,object-24,trial,paint,male,Male.mp4,Paint 1.jpg,20,,97
100,1699276594069,06/11/2023 13:16:34,1699280194069,1,06/11/2023 15:16:34,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,20,trial,Screen 1,9lhd9n,1,response,7,2533,6100,6117,2533,6100,6117,1,2533,3584,0,,Rating Scale,Familiarity,5,object-10,trial,paint,male,Male.mp4,Paint 1.jpg,20,,98
101,1699276594070,06/11/2023 13:16:34,1699280194070,1,06/11/2023 15:16:34,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,20,trial,Screen 1,9lhd9n,1,response,yes,4200,6100,6117,4200,6100,6117,1,4200,1917,0,,Rating Scale,Use,7,object-12,trial,paint,male,Male.mp4,Paint 1.jpg,20,,99
