Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,randomiser-pv2z,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: nsl_id_gloss,Spreadsheet: norsk_video,Spreadsheet: picture_name,Spreadsheet: trial_number,Manipulation: Spreadsheet,Store: progress
45,1696513050602,05/10/2023 13:37:30,1696520250602,2,05/10/2023 17:37:30,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,9,trial,Screen 1,9lhd9n,1,response,7,6660.152999999991,10506.081000000006,10522.244000000006,6660.152999999991,10506.081000000006,10522.244000000006,1,6660.152999999991,3862.091000000015,0,,Rating Scale,Familiarity,5,object-10,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,43
46,1696513050604,05/10/2023 13:37:30,1696520250604,2,05/10/2023 17:37:30,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,9,trial,Screen 1,9lhd9n,1,response,yes,7892.277000000002,10506.081000000006,10522.244000000006,7892.277000000002,10506.081000000006,10522.244000000006,1,7892.277000000002,2629.967000000004,0,,Rating Scale,Use,7,object-12,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,44
47,1696513050606,05/10/2023 13:37:30,1696520250606,2,05/10/2023 17:37:30,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,9,trial,Screen 1,9lhd9n,1,response,7,9424.114000000001,10506.081000000006,10522.244000000006,9424.114000000001,10506.081000000006,10522.244000000006,1,9424.114000000001,1098.1300000000047,0,,Rating Scale,Similarity,9,object-14,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,45
48,1696513050972,05/10/2023 13:37:30,1696520250972,2,05/10/2023 17:37:30,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,10,trial,Screen 1,9lhd9n,1,info,Video start,147.48000004767044,131.88799999977346,147.48000004767044,147.48000004767044,131.88799999977346,147.48000004767044,1,147.48000004767044,0,0,,Video,Video,2,object-8,trial,frog,frosk,Frosk.mp4,Frog 1.jpg,10,,46
49,1696513059154,05/10/2023 13:37:39,1696520259154,2,05/10/2023 17:37:39,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,10,trial,Screen 1,9lhd9n,1,continue,,8568.341999952303,8558.340999999986,8568.341999952303,8568.341999952303,8558.340999999986,8568.341999952303,1,8568.341999952303,0,0,,Click To Continue,Continue Button,10,object-24,trial,frog,frosk,Frosk.mp4,Frog 1.jpg,10,,47
50,1696513059155,05/10/2023 13:37:39,1696520259155,2,05/10/2023 17:37:39,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,10,trial,Screen 1,9lhd9n,1,response,7,3829.7279999999737,8558.340999999986,8569.942000095354,3829.7279999999737,8558.340999999986,8569.942000095354,1,3829.7279999999737,4740.2140000953805,0,,Rating Scale,Familiarity,5,object-10,trial,frog,frosk,Frosk.mp4,Frog 1.jpg,10,,48
51,1696513059158,05/10/2023 13:37:39,1696520259158,2,05/10/2023 17:37:39,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,10,trial,Screen 1,9lhd9n,1,response,yes,4945.34699999998,8558.340999999986,8571.341999952303,4945.34699999998,8558.340999999986,8571.341999952303,1,4945.34699999998,3625.9949999523233,0,,Rating Scale,Use,7,object-12,trial,frog,frosk,Frosk.mp4,Frog 1.jpg,10,,49
52,1696513059160,05/10/2023 13:37:39,1696520259160,2,05/10/2023 17:37:39,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,10,trial,Screen 1,9lhd9n,1,response,7,7292.888999999996,8558.340999999986,8574.341999952303,7292.888999999996,8558.340999999986,8574.341999952303,1,7292.888999999996,1281.4529999523074,0,,Rating Scale,Similarity,9,object-14,trial,frog,frosk,Frosk.mp4,Frog 1.jpg,10,,50
53,1696513059528,05/10/2023 13:37:39,1696520259528,2,05/10/2023 17:37:39,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,11,trial,Screen 1,9lhd9n,1,info,Video start,143.65200004768465,133.01800000009825,143.65200004768465,143.65200004768465,133.01800000009825,143.65200004768465,1,143.65200004768465,0,0,,Video,Video,2,object-8,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,51
54,1696513065694,05/10/2023 13:37:45,1696520265694,2,05/10/2023 17:37:45,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,11,trial,Screen 1,9lhd9n,1,continue,,6550.701000000001,6543.379000000015,6550.701000000001,6550.701000000001,6543.379000000015,6550.701000000001,1,6550.701000000001,0,0,,Click To Continue,Continue Button,10,object-24,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,52
55,1696513065710,05/10/2023 13:37:45,1696520265710,2,05/10/2023 17:37:45,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,11,trial,Screen 1,9lhd9n,1,response,7,3063.2429999999877,6543.379000000015,6560.102000000043,3063.2429999999877,6543.379000000015,6560.102000000043,1,3063.2429999999877,3496.859000000055,0,,Rating Scale,Familiarity,5,object-10,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,53
56,1696513065712,05/10/2023 13:37:45,1696520265712,2,05/10/2023 17:37:45,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,11,trial,Screen 1,9lhd9n,1,response,yes,4112.54800000001,6543.379000000015,6560.102000000043,4112.54800000001,6543.379000000015,6560.102000000043,1,4112.54800000001,2447.554000000033,0,,Rating Scale,Use,7,object-12,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,54
57,1696513065714,05/10/2023 13:37:45,1696520265714,2,05/10/2023 17:37:45,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,11,trial,Screen 1,9lhd9n,1,response,7,5411.146999999997,6543.379000000015,6560.102000000043,5411.146999999997,6543.379000000015,6560.102000000043,1,5411.146999999997,1148.9550000000454,0,,Rating Scale,Similarity,9,object-14,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,55
58,1696513065811,05/10/2023 13:37:45,1696520265811,2,05/10/2023 17:37:45,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,12,trial,Screen 1,9lhd9n,1,info,Video start,118.73000004766928,116.20199999999022,118.73000004766928,118.73000004766928,116.20199999999022,118.73000004766928,1,118.73000004766928,0,0,,Video,Video,2,object-8,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,56
59,1696513073117,05/10/2023 13:37:53,1696520273117,2,05/10/2023 17:37:53,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,12,trial,Screen 1,9lhd9n,1,continue,,7430.821999999986,7425.581999999995,7430.821999999986,7430.821999999986,7425.581999999995,7430.821999999986,1,7430.821999999986,0,0,,Click To Continue,Continue Button,10,object-24,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,57
60,1696513073118,05/10/2023 13:37:53,1696520273118,2,05/10/2023 17:37:53,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,12,trial,Screen 1,9lhd9n,1,response,7,3696.2399999999907,7425.581999999995,7432.522000047669,3696.2399999999907,7425.581999999995,7432.522000047669,1,3696.2399999999907,3736.2820000476786,0,,Rating Scale,Familiarity,5,object-10,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,58
61,1696513073120,05/10/2023 13:37:53,1696520273120,2,05/10/2023 17:37:53,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,12,trial,Screen 1,9lhd9n,1,response,yes,4911.745999999985,7425.581999999995,7434.022000047669,4911.745999999985,7425.581999999995,7434.022000047669,1,4911.745999999985,2522.2760000476846,0,,Rating Scale,Use,7,object-12,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,59
62,1696513073122,05/10/2023 13:37:53,1696520273122,2,05/10/2023 17:37:53,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,12,trial,Screen 1,9lhd9n,1,response,7,6310.293000000005,7425.581999999995,7435.722000095353,6310.293000000005,7425.581999999995,7435.722000095353,1,6310.293000000005,1125.4290000953479,0,,Rating Scale,Similarity,9,object-14,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,60
63,1696513073494,05/10/2023 13:37:53,1696520273494,2,05/10/2023 17:37:53,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,13,trial,Screen 1,9lhd9n,1,info,Video start,146.88799999999068,133.60400000022491,146.88799999999068,146.88799999999068,133.60400000022491,146.88799999999068,1,146.88799999999068,0,0,,Video,Video,2,object-8,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,61
64,1696513081112,05/10/2023 13:38:01,1696520281112,2,05/10/2023 17:38:01,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,13,trial,Screen 1,9lhd9n,1,continue,,8000.140000095358,7991.898999999976,8000.140000095358,8000.140000095358,7991.898999999976,8000.140000095358,1,8000.140000095358,0,0,,Click To Continue,Continue Button,10,object-24,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,62
65,1696513081122,05/10/2023 13:38:01,1696520281122,2,05/10/2023 17:38:01,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,13,trial,Screen 1,9lhd9n,1,response,7,3829.7889999999898,7991.898999999976,8008.560999999987,3829.7889999999898,7991.898999999976,8008.560999999987,1,3829.7889999999898,4178.771999999997,0,,Rating Scale,Familiarity,5,object-10,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,63
66,1696513081123,05/10/2023 13:38:01,1696520281123,2,05/10/2023 17:38:01,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,13,trial,Screen 1,9lhd9n,1,response,yes,5211.70199999999,7991.898999999976,8008.560999999987,5211.70199999999,7991.898999999976,8008.560999999987,1,5211.70199999999,2796.8589999999967,0,,Rating Scale,Use,7,object-12,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,64
67,1696513081124,05/10/2023 13:38:01,1696520281124,2,05/10/2023 17:38:01,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,13,trial,Screen 1,9lhd9n,1,response,7,6909.9070000000065,7991.898999999976,8008.560999999987,6909.9070000000065,7991.898999999976,8008.560999999987,1,6909.9070000000065,1098.6539999999804,0,,Rating Scale,Similarity,9,object-14,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,65
68,1696513081472,05/10/2023 13:38:01,1696520281472,2,05/10/2023 17:38:01,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,14,trial,Screen 1,9lhd9n,1,info,Video start,147.55499999958556,130.68899999954738,147.55499999958556,147.55499999958556,130.68899999954738,147.55499999958556,1,147.55499999958556,0,0,,Video,Video,2,object-8,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,66
69,1696513091584,05/10/2023 13:38:11,1696520291584,2,05/10/2023 17:38:11,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,14,trial,Screen 1,9lhd9n,1,continue,,10479.941000143066,10472.840000000026,10479.941000143066,10479.941000143066,10472.840000000026,10479.941000143066,1,10479.941000143066,0,0,,Click To Continue,Continue Button,10,object-24,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,67
70,1696513091593,05/10/2023 13:38:11,1696520291593,2,05/10/2023 17:38:11,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,14,trial,Screen 1,9lhd9n,1,response,7,3380.1050000000396,10472.840000000026,10489.041000047699,3380.1050000000396,10472.840000000026,10489.041000047699,1,3380.1050000000396,7108.936000047659,0,,Rating Scale,Familiarity,5,object-10,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,68
71,1696513091595,05/10/2023 13:38:11,1696520291595,2,05/10/2023 17:38:11,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,14,trial,Screen 1,9lhd9n,1,response,yes,4512.433000000019,10472.840000000026,10489.48900000006,4512.433000000019,10472.840000000026,10489.48900000006,1,4512.433000000019,5977.0560000000405,0,,Rating Scale,Use,7,object-12,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,69
72,1696513091596,05/10/2023 13:38:11,1696520291596,2,05/10/2023 17:38:11,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,14,trial,Screen 1,9lhd9n,1,response,7,8791.50099999999,10472.840000000026,10489.48900000006,8791.50099999999,10472.840000000026,10489.48900000006,1,8791.50099999999,1697.9880000000703,0,,Rating Scale,Similarity,9,object-14,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,70
73,1696513091961,05/10/2023 13:38:11,1696520291961,2,05/10/2023 17:38:11,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,15,trial,Screen 1,9lhd9n,1,info,Video start,149.58899999962887,132.89599999960046,149.58899999962887,149.58899999962887,132.89599999960046,149.58899999962887,1,149.58899999962887,0,0,,Video,Video,2,object-8,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,71
74,1696513101766,05/10/2023 13:38:21,1696520301766,2,05/10/2023 17:38:21,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,15,trial,Screen 1,9lhd9n,1,continue,,10189.585000000021,10172.994000000006,10189.585000000021,10189.585000000021,10172.994000000006,10189.585000000021,1,10189.585000000021,0,0,,Click To Continue,Continue Button,10,object-24,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,72
75,1696513101770,05/10/2023 13:38:21,1696520301770,2,05/10/2023 17:38:21,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,15,trial,Screen 1,9lhd9n,1,response,7,5494.7270000000135,10172.994000000006,10189.585000000021,5494.7270000000135,10172.994000000006,10189.585000000021,1,5494.7270000000135,4694.858000000007,0,,Rating Scale,Familiarity,5,object-10,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,73
76,1696513101771,05/10/2023 13:38:21,1696520301771,2,05/10/2023 17:38:21,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,15,trial,Screen 1,9lhd9n,1,response,yes,6743.440000000002,10172.994000000006,10189.585000000021,6743.440000000002,10172.994000000006,10189.585000000021,1,6743.440000000002,3446.1450000000186,0,,Rating Scale,Use,7,object-12,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,74
77,1696513101771,05/10/2023 13:38:21,1696520301771,2,05/10/2023 17:38:21,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,15,trial,Screen 1,9lhd9n,1,response,7,9024.512999999977,10172.994000000006,10189.585000000021,9024.512999999977,10172.994000000006,10189.585000000021,1,9024.512999999977,1165.0720000000438,0,,Rating Scale,Similarity,9,object-14,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,75
78,1696513102114,05/10/2023 13:38:22,1696520302114,2,05/10/2023 17:38:22,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,16,trial,Screen 1,9lhd9n,1,info,Video start,128.97699999998324,119.91600000014296,128.97699999998324,128.97699999998324,119.91600000014296,128.97699999998324,1,128.97699999998324,0,0,,Video,Video,2,object-8,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,76
79,1696513109755,05/10/2023 13:38:29,1696520309755,2,05/10/2023 17:38:29,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,16,trial,Screen 1,9lhd9n,1,continue,,8005.407000095351,7992.371999999974,8005.407000095351,8005.407000095351,7992.371999999974,8005.407000095351,1,8005.407000095351,0,0,,Click To Continue,Continue Button,10,object-24,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,77
80,1696513109756,05/10/2023 13:38:29,1696520309756,2,05/10/2023 17:38:29,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,16,trial,Screen 1,9lhd9n,1,response,7,3213.767999999982,7992.371999999974,8007.006999999983,3213.767999999982,7992.371999999974,8007.006999999983,1,3213.767999999982,4793.239000000001,0,,Rating Scale,Familiarity,5,object-10,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,78
81,1696513109758,05/10/2023 13:38:29,1696520309758,2,05/10/2023 17:38:29,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,16,trial,Screen 1,9lhd9n,1,response,yes,5394.919999999984,7992.371999999974,8008.506999999983,5394.919999999984,7992.371999999974,8008.506999999983,1,5394.919999999984,2613.5869999999995,0,,Rating Scale,Use,7,object-12,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,79
82,1696513109760,05/10/2023 13:38:29,1696520309760,2,05/10/2023 17:38:29,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,16,trial,Screen 1,9lhd9n,1,response,7,6910.03899999999,7992.371999999974,8009.20199999999,6910.03899999999,7992.371999999974,8009.20199999999,1,6910.03899999999,1099.1630000000005,0,,Rating Scale,Similarity,9,object-14,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,80
83,1696513109889,05/10/2023 13:38:29,1696520309889,2,05/10/2023 17:38:29,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,17,trial,Screen 1,9lhd9n,1,info,Video start,130.82100004769302,116.08799999998882,130.82100004769302,130.82100004769302,116.08799999998882,130.82100004769302,1,130.82100004769302,0,0,,Video,Video,2,object-8,trial,come,komme,Komme.mp4,Come 1.jpg,17,,81
84,1696513131166,05/10/2023 13:38:51,1696520331166,2,05/10/2023 17:38:51,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,17,trial,Screen 1,9lhd9n,1,continue,,21422.63500000001,21411.49100000004,21422.63500000001,21422.63500000001,21411.49100000004,21422.63500000001,1,21422.63500000001,0,0,,Click To Continue,Continue Button,10,object-24,trial,come,komme,Komme.mp4,Come 1.jpg,17,,82
85,1696513131182,05/10/2023 13:38:51,1696520331182,2,05/10/2023 17:38:51,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,17,trial,Screen 1,9lhd9n,1,response,7,14735.093999999983,21411.49100000004,21427.93900000007,14735.093999999983,21411.49100000004,21427.93900000007,1,14735.093999999983,6692.8450000000885,0,,Rating Scale,Familiarity,5,object-10,trial,come,komme,Komme.mp4,Come 1.jpg,17,,83
86,1696513131184,05/10/2023 13:38:51,1696520331184,2,05/10/2023 17:38:51,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,17,trial,Screen 1,9lhd9n,1,response,yes,15884.003000000026,21411.49100000004,21427.93900000007,15884.003000000026,21411.49100000004,21427.93900000007,1,15884.003000000026,5543.936000000045,0,,Rating Scale,Use,7,object-12,trial,come,komme,Komme.mp4,Come 1.jpg,17,,84
87,1696513131186,05/10/2023 13:38:51,1696520331186,2,05/10/2023 17:38:51,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,17,trial,Screen 1,9lhd9n,1,response,3,17732.188000000024,21411.49100000004,21427.93900000007,17732.188000000024,21411.49100000004,21427.93900000007,1,17732.188000000024,3695.7510000000475,0,,Rating Scale,Similarity,9,object-14,trial,come,komme,Komme.mp4,Come 1.jpg,17,,85
88,1696513131566,05/10/2023 13:38:51,1696520331566,2,05/10/2023 17:38:51,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,18,trial,Screen 1,9lhd9n,1,info,Video start,411.83100009533854,399.4739999999874,411.83100009533854,411.83100009533854,399.4739999999874,411.83100009533854,1,411.83100009533854,0,0,,Video,Video,2,object-8,trial,beauty,pen,Pen.mp4,Beauty 1.jpg,18,,86
89,1696513143976,05/10/2023 13:39:03,1696520343976,2,05/10/2023 17:39:03,142915,11,task-qcg3,,32051717,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,18,trial,Screen 1,9lhd9n,1,continue,,12820.280000000028,12803.690999999992,12820.280000000028,12820.280000000028,12803.690999999992,12820.280000000028,1,12820.280000000028,0,0,,Click To Continue,Continue Button,10,object-24,trial,beauty,pen,Pen.mp4,Beauty 1.jpg,18,,87
