Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: nsl_id_gloss,Spreadsheet: norsk_video,Spreadsheet: picture_name,Spreadsheet: trial_number,Manipulation: Spreadsheet,Store: progress
45,1698222770945,25/10/2023 08:32:50,1698229970945,2,25/10/2023 12:32:50,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,9,trial,Screen 1,9lhd9n,1,response,7,4088.8759999999893,5991.372999999992,6000.599999988073,4088.8759999999893,5991.372999999992,6000.599999988073,1,4088.8759999999893,1911.723999988084,0,,Rating Scale,Familiarity,5,object-10,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,43
46,1698222770945,25/10/2023 08:32:50,1698229970945,2,25/10/2023 12:32:50,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,9,trial,Screen 1,9lhd9n,1,response,yes,4639.682000000001,5991.372999999992,6000.899999999994,4639.682000000001,5991.372999999992,6000.899999999994,1,4639.682000000001,1361.2179999999935,0,,Rating Scale,Use,7,object-12,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,44
47,1698222770945,25/10/2023 08:32:50,1698229970945,2,25/10/2023 12:32:50,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,9,trial,Screen 1,9lhd9n,1,response,7,5307.100999999995,5991.372999999992,6001.1999999523105,5307.100999999995,5991.372999999992,6001.1999999523105,1,5307.100999999995,694.0989999523154,0,,Rating Scale,Similarity,9,object-14,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,45
48,1698222771042,25/10/2023 08:32:51,1698229971042,2,25/10/2023 12:32:51,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,10,trial,Screen 1,9lhd9n,1,info,Video start,106.82699997616001,100.16300000000047,106.82699997616001,106.82699997616001,100.16300000000047,106.82699997616001,1,106.82699997616001,0,0,,Video,Video,2,object-8,trial,frog,frosk,Frosk.mp4,Frog 1.jpg,10,,46
49,1698222775072,25/10/2023 08:32:55,1698229975072,2,25/10/2023 12:32:55,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,10,trial,Screen 1,9lhd9n,1,continue,,4136.527000000002,4122.464000000007,4136.527000000002,4136.527000000002,4122.464000000007,4136.527000000002,1,4136.527000000002,0,0,,Click To Continue,Continue Button,10,object-24,trial,frog,frosk,Frosk.mp4,Frog 1.jpg,10,,47
50,1698222775075,25/10/2023 08:32:55,1698229975075,2,25/10/2023 12:32:55,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,10,trial,Screen 1,9lhd9n,1,response,7,1803.076000000001,4122.464000000007,4139.103000000017,1803.076000000001,4122.464000000007,4139.103000000017,1,1803.076000000001,2336.0270000000164,0,,Rating Scale,Familiarity,5,object-10,trial,frog,frosk,Frosk.mp4,Frog 1.jpg,10,,48
51,1698222775075,25/10/2023 08:32:55,1698229975075,2,25/10/2023 12:32:55,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,10,trial,Screen 1,9lhd9n,1,response,yes,2453.4060000000027,4122.464000000007,4139.103000000017,2453.4060000000027,4122.464000000007,4139.103000000017,1,2453.4060000000027,1685.6970000000147,0,,Rating Scale,Use,7,object-12,trial,frog,frosk,Frosk.mp4,Frog 1.jpg,10,,49
52,1698222775076,25/10/2023 08:32:55,1698229975076,2,25/10/2023 12:32:55,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,10,trial,Screen 1,9lhd9n,1,response,7,3354.756999999998,4122.464000000007,4139.103000000017,3354.756999999998,4122.464000000007,4139.103000000017,1,3354.756999999998,784.3460000000196,0,,Rating Scale,Similarity,9,object-14,trial,frog,frosk,Frosk.mp4,Frog 1.jpg,10,,50
53,1698222775165,25/10/2023 08:32:55,1698229975165,2,25/10/2023 12:32:55,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,11,trial,Screen 1,9lhd9n,1,info,Video start,107.24999995231093,100.47499999999127,107.24999995231093,107.24999995231093,100.47499999999127,107.24999995231093,1,107.24999995231093,0,0,,Video,Video,2,object-8,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,51
54,1698222778979,25/10/2023 08:32:58,1698229978979,2,25/10/2023 12:32:58,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,11,trial,Screen 1,9lhd9n,1,continue,,3920.462999976153,3905.462999999989,3920.462999976153,3920.462999976153,3905.462999999989,3920.462999976153,1,3920.462999976153,0,0,,Click To Continue,Continue Button,10,object-24,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,52
55,1698222778980,25/10/2023 08:32:58,1698229978980,2,25/10/2023 12:32:58,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,11,trial,Screen 1,9lhd9n,1,response,7,1786.1619999999966,3905.462999999989,3922.0629999999946,1786.1619999999966,3905.462999999989,3922.0629999999946,1,1786.1619999999966,2135.900999999998,0,,Rating Scale,Familiarity,5,object-10,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,53
56,1698222778981,25/10/2023 08:32:58,1698229978981,2,25/10/2023 12:32:58,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,11,trial,Screen 1,9lhd9n,1,response,yes,2420.186999999991,3905.462999999989,3922.142999999982,2420.186999999991,3905.462999999989,3922.142999999982,1,2420.186999999991,1501.955999999991,0,,Rating Scale,Use,7,object-12,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,54
57,1698222778983,25/10/2023 08:32:58,1698229978983,2,25/10/2023 12:32:58,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,11,trial,Screen 1,9lhd9n,1,response,7,3070.8659999999945,3905.462999999989,3922.142999999982,3070.8659999999945,3905.462999999989,3922.142999999982,1,3070.8659999999945,851.2769999999873,0,,Rating Scale,Similarity,9,object-14,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,55
58,1698222779074,25/10/2023 08:32:59,1698229979074,2,25/10/2023 12:32:59,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,12,trial,Screen 1,9lhd9n,1,info,Video start,110.53500000000582,100.31600000000617,110.53500000000582,110.53500000000582,100.31600000000617,110.53500000000582,1,110.53500000000582,0,0,,Video,Video,2,object-8,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,56
59,1698222783880,25/10/2023 08:33:03,1698229983880,2,25/10/2023 12:33:03,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,12,trial,Screen 1,9lhd9n,1,continue,,4916.600000000006,4906.65800000001,4916.600000000006,4916.600000000006,4906.65800000001,4916.600000000006,1,4916.600000000006,0,0,,Click To Continue,Continue Button,10,object-24,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,57
60,1698222783880,25/10/2023 08:33:03,1698229983880,2,25/10/2023 12:33:03,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,12,trial,Screen 1,9lhd9n,1,response,7,2470.0850000000064,4906.65800000001,4917.100000000006,2470.0850000000064,4906.65800000001,4917.100000000006,1,2470.0850000000064,2447.0149999999994,0,,Rating Scale,Familiarity,5,object-10,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,58
61,1698222783881,25/10/2023 08:33:03,1698229983881,2,25/10/2023 12:33:03,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,12,trial,Screen 1,9lhd9n,1,response,yes,2970.771000000008,4906.65800000001,4917.399999952322,2970.771000000008,4906.65800000001,4917.399999952322,1,2970.771000000008,1946.6289999523142,0,,Rating Scale,Use,7,object-12,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,59
62,1698222783881,25/10/2023 08:33:03,1698229983881,2,25/10/2023 12:33:03,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,12,trial,Screen 1,9lhd9n,1,response,7,4305.934000000008,4906.65800000001,4917.699999964243,4305.934000000008,4906.65800000001,4917.699999964243,1,4305.934000000008,611.7659999642347,0,,Rating Scale,Similarity,9,object-14,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,60
63,1698222783978,25/10/2023 08:33:03,1698229983978,2,25/10/2023 12:33:03,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,13,trial,Screen 1,9lhd9n,1,info,Video start,108.05599998807453,100.36099999998987,108.05599998807453,108.05599998807453,100.36099999998987,108.05599998807453,1,108.05599998807453,0,0,,Video,Video,2,object-8,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,61
64,1698222799993,25/10/2023 08:33:19,1698229999993,2,25/10/2023 12:33:19,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,13,trial,Screen 1,9lhd9n,1,continue,,16122.641999988075,16105.839999999982,16122.641999988075,16122.641999988075,16105.839999999982,16122.641999988075,1,16122.641999988075,0,0,,Click To Continue,Continue Button,10,object-24,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,62
65,1698222799997,25/10/2023 08:33:19,1698229999997,2,25/10/2023 12:33:19,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,13,trial,Screen 1,9lhd9n,1,response,7,12951.466,16105.839999999982,16122.753999999972,12951.466,16105.839999999982,16122.753999999972,1,12951.466,3171.2879999999714,0,,Rating Scale,Familiarity,5,object-10,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,63
66,1698222799997,25/10/2023 08:33:19,1698229999997,2,25/10/2023 12:33:19,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,13,trial,Screen 1,9lhd9n,1,response,yes,14436.907999999981,16105.839999999982,16122.753999999972,14436.907999999981,16105.839999999982,16122.753999999972,1,14436.907999999981,1685.8459999999905,0,,Rating Scale,Use,7,object-12,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,64
67,1698222799997,25/10/2023 08:33:19,1698229999997,2,25/10/2023 12:33:19,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,13,trial,Screen 1,9lhd9n,1,response,7,15521.66799999999,16105.839999999982,16122.753999999972,15521.66799999999,16105.839999999982,16122.753999999972,1,15521.66799999999,601.0859999999811,0,,Rating Scale,Similarity,9,object-14,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,65
68,1698222800086,25/10/2023 08:33:20,1698230000086,2,25/10/2023 12:33:20,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,14,trial,Screen 1,9lhd9n,1,info,Video start,109.74399998809257,99.93700000000536,109.74399998809257,109.74399998809257,99.93700000000536,109.74399998809257,1,109.74399998809257,0,0,,Video,Video,2,object-8,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,66
69,1698222805155,25/10/2023 08:33:25,1698230005155,2,25/10/2023 12:33:25,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,14,trial,Screen 1,9lhd9n,1,continue,,5180.1020000000135,5173.626000000018,5180.1020000000135,5180.1020000000135,5173.626000000018,5180.1020000000135,1,5180.1020000000135,0,0,,Click To Continue,Continue Button,10,object-24,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,67
70,1698222805155,25/10/2023 08:33:25,1698230005155,2,25/10/2023 12:33:25,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,14,trial,Screen 1,9lhd9n,1,response,7,3237.869000000006,5173.626000000018,5180.501999976172,3237.869000000006,5173.626000000018,5180.501999976172,1,3237.869000000006,1942.6329999761656,0,,Rating Scale,Familiarity,5,object-10,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,68
71,1698222805156,25/10/2023 08:33:25,1698230005156,2,25/10/2023 12:33:25,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,14,trial,Screen 1,9lhd9n,1,response,yes,3721.689000000013,5173.626000000018,5180.90199995233,3721.689000000013,5173.626000000018,5180.90199995233,1,3721.689000000013,1459.2129999523167,0,,Rating Scale,Use,7,object-12,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,69
72,1698222805156,25/10/2023 08:33:25,1698230005156,2,25/10/2023 12:33:25,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,14,trial,Screen 1,9lhd9n,1,response,7,4305.765000000014,5173.626000000018,5181.201999964251,4305.765000000014,5173.626000000018,5181.201999964251,1,4305.765000000014,875.4369999642367,0,,Rating Scale,Similarity,9,object-14,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,70
73,1698222805259,25/10/2023 08:33:25,1698230005259,2,25/10/2023 12:33:25,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,15,trial,Screen 1,9lhd9n,1,info,Video start,110.1839999523114,100.14499999998952,110.1839999523114,110.1839999523114,100.14499999998952,110.1839999523114,1,110.1839999523114,0,0,,Video,Video,2,object-8,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,71
74,1698222811294,25/10/2023 08:33:31,1698230011294,2,25/10/2023 12:33:31,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,15,trial,Screen 1,9lhd9n,1,continue,,6145.475999999995,6141.9100000000035,6145.475999999995,6145.475999999995,6141.9100000000035,6145.475999999995,1,6145.475999999995,0,0,,Click To Continue,Continue Button,10,object-24,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,72
75,1698222811307,25/10/2023 08:33:31,1698230011307,2,25/10/2023 12:33:31,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,15,trial,Screen 1,9lhd9n,1,response,7,3939.0229999999865,6141.9100000000035,6157.875999976153,3939.0229999999865,6141.9100000000035,6157.875999976153,1,3939.0229999999865,2218.8529999761668,0,,Rating Scale,Familiarity,5,object-10,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,73
76,1698222811308,25/10/2023 08:33:31,1698230011308,2,25/10/2023 12:33:31,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,15,trial,Screen 1,9lhd9n,1,response,yes,4640.106,6141.9100000000035,6158.431000000011,4640.106,6141.9100000000035,6158.431000000011,1,4640.106,1518.3250000000116,0,,Rating Scale,Use,7,object-12,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,74
77,1698222811309,25/10/2023 08:33:31,1698230011309,2,25/10/2023 12:33:31,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,15,trial,Screen 1,9lhd9n,1,response,7,5357.742999999988,6141.9100000000035,6158.431000000011,5357.742999999988,6141.9100000000035,6158.431000000011,1,5357.742999999988,800.6880000000237,0,,Rating Scale,Similarity,9,object-14,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,75
78,1698222811397,25/10/2023 08:33:31,1698230011397,2,25/10/2023 12:33:31,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,16,trial,Screen 1,9lhd9n,1,info,Video start,106.67999998807069,100.04399999999441,106.67999998807069,106.67999998807069,100.04399999999441,106.67999998807069,1,106.67999998807069,0,0,,Video,Video,2,object-8,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,76
79,1698222816674,25/10/2023 08:33:36,1698230016674,2,25/10/2023 12:33:36,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,16,trial,Screen 1,9lhd9n,1,continue,,5382.665999964229,5374.3249999999825,5382.665999964229,5382.665999964229,5374.3249999999825,5382.665999964229,1,5382.665999964229,0,0,,Click To Continue,Continue Button,10,object-24,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,77
80,1698222816675,25/10/2023 08:33:36,1698230016675,2,25/10/2023 12:33:36,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,16,trial,Screen 1,9lhd9n,1,response,7,2870.661999999982,5374.3249999999825,5384.165999964229,2870.661999999982,5374.3249999999825,5384.165999964229,1,2870.661999999982,2513.5039999642468,0,,Rating Scale,Familiarity,5,object-10,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,78
81,1698222816676,25/10/2023 08:33:36,1698230016676,2,25/10/2023 12:33:36,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,16,trial,Screen 1,9lhd9n,1,response,yes,3905.5739999999932,5374.3249999999825,5385.365999952308,3905.5739999999932,5374.3249999999825,5385.365999952308,1,3905.5739999999932,1479.7919999523147,0,,Rating Scale,Use,7,object-12,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,79
82,1698222816677,25/10/2023 08:33:36,1698230016677,2,25/10/2023 12:33:36,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,16,trial,Screen 1,9lhd9n,1,response,7,4489.606,5374.3249999999825,5386.46599997615,4489.606,5374.3249999999825,5386.46599997615,1,4489.606,896.85999997615,0,,Rating Scale,Similarity,9,object-14,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,80
83,1698222816772,25/10/2023 08:33:36,1698230016772,2,25/10/2023 12:33:36,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,17,trial,Screen 1,9lhd9n,1,info,Video start,107.43099995232537,99.95200000001932,107.43099995232537,107.43099995232537,99.95200000001932,107.43099995232537,1,107.43099995232537,0,0,,Video,Video,2,object-8,trial,come,komme,Komme.mp4,Come 1.jpg,17,,81
84,1698222821031,25/10/2023 08:33:41,1698230021031,2,25/10/2023 12:33:41,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,17,trial,Screen 1,9lhd9n,1,continue,,4366.540999952325,4355.722999999998,4366.540999952325,4366.540999952325,4355.722999999998,4366.540999952325,1,4366.540999952325,0,0,,Click To Continue,Continue Button,10,object-24,trial,come,komme,Komme.mp4,Come 1.jpg,17,,82
85,1698222821032,25/10/2023 08:33:41,1698230021032,2,25/10/2023 12:33:41,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,17,trial,Screen 1,9lhd9n,1,response,7,2369.7090000000026,4355.722999999998,4367.040999952325,2369.7090000000026,4355.722999999998,4367.040999952325,1,2369.7090000000026,1997.3319999523228,0,,Rating Scale,Familiarity,5,object-10,trial,come,komme,Komme.mp4,Come 1.jpg,17,,83
86,1698222821032,25/10/2023 08:33:41,1698230021032,2,25/10/2023 12:33:41,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,17,trial,Screen 1,9lhd9n,1,response,yes,2953.9030000000203,4355.722999999998,4367.241000000009,2953.9030000000203,4355.722999999998,4367.241000000009,1,2953.9030000000203,1413.3379999999888,0,,Rating Scale,Use,7,object-12,trial,come,komme,Komme.mp4,Come 1.jpg,17,,84
87,1698222821032,25/10/2023 08:33:41,1698230021032,2,25/10/2023 12:33:41,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,17,trial,Screen 1,9lhd9n,1,response,7,3655.0100000000093,4355.722999999998,4367.540999952325,3655.0100000000093,4355.722999999998,4367.540999952325,1,3655.0100000000093,712.530999952316,0,,Rating Scale,Similarity,9,object-14,trial,come,komme,Komme.mp4,Come 1.jpg,17,,85
88,1698222821129,25/10/2023 08:33:41,1698230021129,2,25/10/2023 12:33:41,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,18,trial,Screen 1,9lhd9n,1,info,Video start,108.40100000001094,100.43400000000838,108.40100000001094,108.40100000001094,100.43400000000838,108.40100000001094,1,108.40100000001094,0,0,,Video,Video,2,object-8,trial,beauty,pen,Pen.mp4,Beauty 1.jpg,18,,86
89,1698222827603,25/10/2023 08:33:47,1698230027603,2,25/10/2023 12:33:47,142915,16,task-qcg3,,32477931,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,18,trial,Screen 1,9lhd9n,1,continue,,6581.817999952327,6576.057000000001,6581.817999952327,6581.817999952327,6576.057000000001,6581.817999952327,1,6581.817999952327,0,0,,Click To Continue,Continue Button,10,object-24,trial,beauty,pen,Pen.mp4,Beauty 1.jpg,18,,87
