Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: nsl_id_gloss,Spreadsheet: norsk_video,Spreadsheet: picture_name,Spreadsheet: trial_number,Manipulation: Spreadsheet,Store: progress
101,1696583967412,06/10/2023 09:19:27,1696591167412,2,06/10/2023 13:19:27,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,20,trial,Screen 1,9lhd9n,1,response,yes,3867,5349,5365,3867,5349,5365,1,3867,1498,0,,Rating Scale,Use,7,object-12,trial,paint,male,Male.mp4,Paint 1.jpg,20,,99
102,1696583967412,06/10/2023 09:19:27,1696591167412,2,06/10/2023 13:19:27,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,20,trial,Screen 1,9lhd9n,1,response,7,4683,5349,5365,4683,5349,5365,1,4683,682,0,,Rating Scale,Similarity,9,object-14,trial,paint,male,Male.mp4,Paint 1.jpg,20,,100
103,1696583967744,06/10/2023 09:19:27,1696591167744,2,06/10/2023 13:19:27,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,21,trial,Screen 1,9lhd9n,1,info,Video start,113,113,113,113,113,113,1,113,0,0,,Video,Video,2,object-8,trial,metal,metall,Metall.mp4,Metal 1.jpg,21,,101
104,1696583974816,06/10/2023 09:19:34,1696591174816,2,06/10/2023 13:19:34,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,21,trial,Screen 1,9lhd9n,1,continue,,7424,7418,7424,7424,7418,7424,1,7424,0,0,,Click To Continue,Continue Button,10,object-24,trial,metal,metall,Metall.mp4,Metal 1.jpg,21,,102
105,1696583974816,06/10/2023 09:19:34,1696591174816,2,06/10/2023 13:19:34,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,21,trial,Screen 1,9lhd9n,1,response,7,4951,7418,7425.000000000029,4951,7418,7425.000000000029,1,4951,2474.000000000029,0,,Rating Scale,Familiarity,5,object-10,trial,metal,metall,Metall.mp4,Metal 1.jpg,21,,103
106,1696583974817,06/10/2023 09:19:34,1696591174817,2,06/10/2023 13:19:34,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,21,trial,Screen 1,9lhd9n,1,response,yes,5617,7418,7425.000000000029,5617,7418,7425.000000000029,1,5617,1808.000000000029,0,,Rating Scale,Use,7,object-12,trial,metal,metall,Metall.mp4,Metal 1.jpg,21,,104
107,1696583974817,06/10/2023 09:19:34,1696591174817,2,06/10/2023 13:19:34,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,21,trial,Screen 1,9lhd9n,1,response,7,6601,7418,7425.000000000029,6601,7418,7425.000000000029,1,6601,824.0000000000291,0,,Rating Scale,Similarity,9,object-14,trial,metal,metall,Metall.mp4,Metal 1.jpg,21,,105
108,1696583975161,06/10/2023 09:19:35,1696591175161,2,06/10/2023 13:19:35,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,22,trial,Screen 1,9lhd9n,1,info,Video start,116,116,116,116,116,116,1,116,0,0,,Video,Video,2,object-8,trial,lose,miste,Miste.mp4,Lose 1.jpg,22,,106
109,1696583979969,06/10/2023 09:19:39,1696591179969,2,06/10/2023 13:19:39,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,22,trial,Screen 1,9lhd9n,1,continue,,5158,5150,5158,5158,5150,5158,1,5158,0,0,,Click To Continue,Continue Button,10,object-24,trial,lose,miste,Miste.mp4,Lose 1.jpg,22,,107
110,1696583979972,06/10/2023 09:19:39,1696591179972,2,06/10/2023 13:19:39,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,22,trial,Screen 1,9lhd9n,1,response,7,2983,5150,5162,2983,5150,5162,1,2983,2179,0,,Rating Scale,Familiarity,5,object-10,trial,lose,miste,Miste.mp4,Lose 1.jpg,22,,108
111,1696583979973,06/10/2023 09:19:39,1696591179973,2,06/10/2023 13:19:39,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,22,trial,Screen 1,9lhd9n,1,response,yes,3784,5150,5163,3784,5150,5163,1,3784,1379,0,,Rating Scale,Use,7,object-12,trial,lose,miste,Miste.mp4,Lose 1.jpg,22,,109
112,1696583979973,06/10/2023 09:19:39,1696591179973,2,06/10/2023 13:19:39,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,22,trial,Screen 1,9lhd9n,1,response,7,4550,5150,5163,4550,5150,5163,1,4550,613,0,,Rating Scale,Similarity,9,object-14,trial,lose,miste,Miste.mp4,Lose 1.jpg,22,,110
113,1696583980310,06/10/2023 09:19:40,1696591180310,2,06/10/2023 13:19:40,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,23,trial,Screen 1,9lhd9n,1,info,Video start,109,109,109,109,109,109,1,109,0,0,,Video,Video,2,object-8,trial,sneeze,nyse,Nyse.mp4,Sneeze 1.jpg,23,,111
114,1696583985415,06/10/2023 09:19:45,1696591185415,2,06/10/2023 13:19:45,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,23,trial,Screen 1,9lhd9n,1,continue,,5455.000000000029,5450,5455.000000000029,5455.000000000029,5450,5455.000000000029,1,5455.000000000029,0,0,,Click To Continue,Continue Button,10,object-24,trial,sneeze,nyse,Nyse.mp4,Sneeze 1.jpg,23,,112
115,1696583985415,06/10/2023 09:19:45,1696591185415,2,06/10/2023 13:19:45,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,23,trial,Screen 1,9lhd9n,1,response,7,3267,5450,5455.000000000029,3267,5450,5455.000000000029,1,3267,2188.000000000029,0,,Rating Scale,Familiarity,5,object-10,trial,sneeze,nyse,Nyse.mp4,Sneeze 1.jpg,23,,113
116,1696583985415,06/10/2023 09:19:45,1696591185415,2,06/10/2023 13:19:45,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,23,trial,Screen 1,9lhd9n,1,response,yes,3884,5450,5456,3884,5450,5456,1,3884,1572,0,,Rating Scale,Use,7,object-12,trial,sneeze,nyse,Nyse.mp4,Sneeze 1.jpg,23,,114
117,1696583985416,06/10/2023 09:19:45,1696591185416,2,06/10/2023 13:19:45,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,23,trial,Screen 1,9lhd9n,1,response,7,4749,5450,5456,4749,5450,5456,1,4749,707,0,,Rating Scale,Similarity,9,object-14,trial,sneeze,nyse,Nyse.mp4,Sneeze 1.jpg,23,,115
118,1696583985762,06/10/2023 09:19:45,1696591185762,2,06/10/2023 13:19:45,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,24,trial,Screen 1,9lhd9n,1,info,Video start,111.918042999893,110,111.918042999893,111.918042999893,110,111.918042999893,1,111.918042999893,0,0,,Video,Video,2,object-8,trial,eagle,ørn,Ørn.mp4,Eagle 1.jpg,24,,116
119,1696583991356,06/10/2023 09:19:51,1696591191356,2,06/10/2023 13:19:51,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,24,trial,Screen 1,9lhd9n,1,continue,,5946,5933,5946,5946,5933,5946,1,5946,0,0,,Click To Continue,Continue Button,10,object-24,trial,eagle,ørn,Ørn.mp4,Eagle 1.jpg,24,,117
120,1696583991359,06/10/2023 09:19:51,1696591191359,2,06/10/2023 13:19:51,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,24,trial,Screen 1,9lhd9n,1,response,7,2800,5933,5949,2800,5933,5949,1,2800,3149,0,,Rating Scale,Familiarity,5,object-10,trial,eagle,ørn,Ørn.mp4,Eagle 1.jpg,24,,118
121,1696583991360,06/10/2023 09:19:51,1696591191360,2,06/10/2023 13:19:51,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,24,trial,Screen 1,9lhd9n,1,response,yes,3400,5933,5949,3400,5933,5949,1,3400,2549,0,,Rating Scale,Use,7,object-12,trial,eagle,ørn,Ørn.mp4,Eagle 1.jpg,24,,119
122,1696583991360,06/10/2023 09:19:51,1696591191360,2,06/10/2023 13:19:51,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,24,trial,Screen 1,9lhd9n,1,response,7,5016,5933,5949,5016,5933,5949,1,5016,933,0,,Rating Scale,Similarity,9,object-14,trial,eagle,ørn,Ørn.mp4,Eagle 1.jpg,24,,120
123,1696583991695,06/10/2023 09:19:51,1696591191695,2,06/10/2023 13:19:51,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,25,trial,Screen 1,9lhd9n,1,info,Video start,110.42853499950829,110,110.42853499950829,110.42853499950829,110,110.42853499950829,1,110.42853499950829,0,0,,Video,Video,2,object-8,trial,east,øst,Øst.mp4,East 1.jpg,25,,121
124,1696584002803,06/10/2023 09:20:02,1696591202803,2,06/10/2023 13:20:02,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,25,trial,Screen 1,9lhd9n,1,continue,,11461,11450,11461,11461,11450,11461,1,11461,0,0,,Click To Continue,Continue Button,10,object-24,trial,east,øst,Øst.mp4,East 1.jpg,25,,122
125,1696584002806,06/10/2023 09:20:02,1696591202806,2,06/10/2023 13:20:02,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,25,trial,Screen 1,9lhd9n,1,response,4,6701,11450,11464,6701,11450,11464,1,6701,4763,0,,Rating Scale,Familiarity,5,object-10,trial,east,øst,Øst.mp4,East 1.jpg,25,,123
126,1696584002806,06/10/2023 09:20:02,1696591202806,2,06/10/2023 13:20:02,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,25,trial,Screen 1,9lhd9n,1,response,no,8717,11450,11464,8717,11450,11464,1,8717,2747,0,,Rating Scale,Use,7,object-12,trial,east,øst,Øst.mp4,East 1.jpg,25,,124
127,1696584002807,06/10/2023 09:20:02,1696591202807,2,06/10/2023 13:20:02,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,25,trial,Screen 1,9lhd9n,1,response,4,10618,11450,11464,10618,11450,11464,1,10618,846,0,,Rating Scale,Similarity,9,object-14,trial,east,øst,Øst.mp4,East 1.jpg,25,,125
128,1696584003145,06/10/2023 09:20:03,1696591203145,2,06/10/2023 13:20:03,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,26,trial,Screen 1,9lhd9n,1,info,Video start,117,117,117,117,117,117,1,117,0,0,,Video,Video,2,object-8,trial,try,prøve,Prøve.mp4,Try 1.jpg,26,,126
129,1696584016892,06/10/2023 09:20:16,1696591216892,2,06/10/2023 13:20:16,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,26,trial,Screen 1,9lhd9n,1,continue,,14099,14085,14099,14099,14085,14099,1,14099,0,0,,Click To Continue,Continue Button,10,object-24,trial,try,prøve,Prøve.mp4,Try 1.jpg,26,,127
130,1696584016895,06/10/2023 09:20:16,1696591216895,2,06/10/2023 13:20:16,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,26,trial,Screen 1,9lhd9n,1,response,4,9934,14085,14102,9934,14085,14102,1,9934,4168,0,,Rating Scale,Familiarity,5,object-10,trial,try,prøve,Prøve.mp4,Try 1.jpg,26,,128
131,1696584016895,06/10/2023 09:20:16,1696591216895,2,06/10/2023 13:20:16,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,26,trial,Screen 1,9lhd9n,1,response,no,10851,14085,14102,10851,14085,14102,1,10851,3251,0,,Rating Scale,Use,7,object-12,trial,try,prøve,Prøve.mp4,Try 1.jpg,26,,129
132,1696584016896,06/10/2023 09:20:16,1696591216896,2,06/10/2023 13:20:16,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,26,trial,Screen 1,9lhd9n,1,response,4,13268,14085,14102,13268,14085,14102,1,13268,834,0,,Rating Scale,Similarity,9,object-14,trial,try,prøve,Prøve.mp4,Try 1.jpg,26,,130
133,1696584017228,06/10/2023 09:20:17,1696591217228,2,06/10/2023 13:20:17,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,27,trial,Screen 1,9lhd9n,1,info,Video start,111.84853000021067,109,111.84853000021067,111.84853000021067,109,111.84853000021067,1,111.84853000021067,0,0,,Video,Video,2,object-8,trial,breathe,puste,Puste.mp4,Breathe 1.jpg,27,,131
134,1696584023571,06/10/2023 09:20:23,1696591223571,2,06/10/2023 13:20:23,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,27,trial,Screen 1,9lhd9n,1,continue,,6694,6683,6694,6694,6683,6694,1,6694,0,0,,Click To Continue,Continue Button,10,object-24,trial,breathe,puste,Puste.mp4,Breathe 1.jpg,27,,132
135,1696584023572,06/10/2023 09:20:23,1696591223572,2,06/10/2023 13:20:23,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,27,trial,Screen 1,9lhd9n,1,response,7,4349,6683,6695,4349,6683,6695,1,4349,2346,0,,Rating Scale,Familiarity,5,object-10,trial,breathe,puste,Puste.mp4,Breathe 1.jpg,27,,133
136,1696584023573,06/10/2023 09:20:23,1696591223573,2,06/10/2023 13:20:23,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,27,trial,Screen 1,9lhd9n,1,response,yes,4899,6683,6695,4899,6683,6695,1,4899,1796,0,,Rating Scale,Use,7,object-12,trial,breathe,puste,Puste.mp4,Breathe 1.jpg,27,,134
137,1696584023573,06/10/2023 09:20:23,1696591223573,2,06/10/2023 13:20:23,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,27,trial,Screen 1,9lhd9n,1,response,7,5716,6683,6696,5716,6683,6696,1,5716,980,0,,Rating Scale,Similarity,9,object-14,trial,breathe,puste,Puste.mp4,Breathe 1.jpg,27,,135
138,1696584023911,06/10/2023 09:20:23,1696591223911,2,06/10/2023 13:20:23,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,28,trial,Screen 1,9lhd9n,1,info,Video start,116,116,116,116,116,116,1,116,0,0,,Video,Video,2,object-8,trial,travel,reise,Reise.mp4,Travel 1.jpg,28,,136
139,1696584029587,06/10/2023 09:20:29,1696591229587,2,06/10/2023 13:20:29,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,28,trial,Screen 1,9lhd9n,1,continue,,6027.000000000058,6016,6027.000000000058,6027.000000000058,6016,6027.000000000058,1,6027.000000000058,0,0,,Click To Continue,Continue Button,10,object-24,trial,travel,reise,Reise.mp4,Travel 1.jpg,28,,137
140,1696584029591,06/10/2023 09:20:29,1696591229591,2,06/10/2023 13:20:29,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,28,trial,Screen 1,9lhd9n,1,response,7,3132,6016,6031,3132,6016,6031,1,3132,2899,0,,Rating Scale,Familiarity,5,object-10,trial,travel,reise,Reise.mp4,Travel 1.jpg,28,,138
141,1696584029592,06/10/2023 09:20:29,1696591229592,2,06/10/2023 13:20:29,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,28,trial,Screen 1,9lhd9n,1,response,yes,3766,6016,6032,3766,6016,6032,1,3766,2266,0,,Rating Scale,Use,7,object-12,trial,travel,reise,Reise.mp4,Travel 1.jpg,28,,139
142,1696584029592,06/10/2023 09:20:29,1696591229592,2,06/10/2023 13:20:29,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,28,trial,Screen 1,9lhd9n,1,response,7,4883,6016,6032,4883,6016,6032,1,4883,1149,0,,Rating Scale,Similarity,9,object-14,trial,travel,reise,Reise.mp4,Travel 1.jpg,28,,140
143,1696584029928,06/10/2023 09:20:29,1696591229928,2,06/10/2023 13:20:29,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,29,trial,Screen 1,9lhd9n,1,info,Video start,111.04517799999468,110,111.04517799999468,111.04517799999468,110,111.04517799999468,1,111.04517799999468,0,0,,Video,Video,2,object-8,trial,call,rope,Rope.mp4,Call 1.jpg,29,,141
144,1696584035515,06/10/2023 09:20:35,1696591235515,2,06/10/2023 13:20:35,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,29,trial,Screen 1,9lhd9n,1,continue,,5939.000000000058,5934,5939.000000000058,5939.000000000058,5934,5939.000000000058,1,5939.000000000058,0,0,,Click To Continue,Continue Button,10,object-24,trial,call,rope,Rope.mp4,Call 1.jpg,29,,142
145,1696584035515,06/10/2023 09:20:35,1696591235515,2,06/10/2023 13:20:35,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,29,trial,Screen 1,9lhd9n,1,response,7,3484,5934,5939.000000000058,3484,5934,5939.000000000058,1,3484,2455.000000000058,0,,Rating Scale,Familiarity,5,object-10,trial,call,rope,Rope.mp4,Call 1.jpg,29,,143
146,1696584035516,06/10/2023 09:20:35,1696591235516,2,06/10/2023 13:20:35,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,29,trial,Screen 1,9lhd9n,1,response,yes,4234,5934,5940,4234,5934,5940,1,4234,1706,0,,Rating Scale,Use,7,object-12,trial,call,rope,Rope.mp4,Call 1.jpg,29,,144
147,1696584035516,06/10/2023 09:20:35,1696591235516,2,06/10/2023 13:20:35,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,29,trial,Screen 1,9lhd9n,1,response,7,5118,5934,5940,5118,5934,5940,1,5118,822,0,,Rating Scale,Similarity,9,object-14,trial,call,rope,Rope.mp4,Call 1.jpg,29,,145
148,1696584035862,06/10/2023 09:20:35,1696591235862,2,06/10/2023 13:20:35,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,30,trial,Screen 1,9lhd9n,1,info,Video start,113.12539900068396,110,113.12539900068396,113.12539900068396,110,113.12539900068396,1,113.12539900068396,0,0,,Video,Video,2,object-8,trial,salt,salt,Salt.mp4,Salt 1.jpg,30,,146
149,1696584040131,06/10/2023 09:20:40,1696591240131,2,06/10/2023 13:20:40,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,30,trial,Screen 1,9lhd9n,1,continue,,4621,4616,4621,4621,4616,4621,1,4621,0,0,,Click To Continue,Continue Button,10,object-24,trial,salt,salt,Salt.mp4,Salt 1.jpg,30,,147
150,1696584040134,06/10/2023 09:20:40,1696591240134,2,06/10/2023 13:20:40,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,30,trial,Screen 1,9lhd9n,1,response,7,2450,4616,4624,2450,4616,4624,1,2450,2174,0,,Rating Scale,Familiarity,5,object-10,trial,salt,salt,Salt.mp4,Salt 1.jpg,30,,148
151,1696584040134,06/10/2023 09:20:40,1696591240134,2,06/10/2023 13:20:40,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,30,trial,Screen 1,9lhd9n,1,response,yes,3167,4616,4625,3167,4616,4625,1,3167,1458,0,,Rating Scale,Use,7,object-12,trial,salt,salt,Salt.mp4,Salt 1.jpg,30,,149
