Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: correct,Spreadsheet: condition,Spreadsheet: item,Spreadsheet: index,Spreadsheet: trial,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
250,1699276010497,06/11/2023 13:06:50,1699279610497,1,06/11/2023 15:06:50,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,23,match,Screen 2,pevo7u,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,match,Doubt 1.jpg,Skeptisk.mp4,same,different,doubt,15,target,1,,,
251,1699276010797,06/11/2023 13:06:50,1699279610797,1,06/11/2023 15:06:50,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,23,match,Screen 3,z1irvt,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,match,Doubt 1.jpg,Skeptisk.mp4,same,different,doubt,15,target,1,,,
252,1699276010823,06/11/2023 13:06:50,1699279610823,1,06/11/2023 15:06:50,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,23,match,Screen 4,9wlxvm,4,info,Video start,24.03366666933964,19,24.03366666933964,24.03366666933964,19,24.03366666933964,1,24.03366666933964,0,0,,Video,video,1,object-178,match,Doubt 1.jpg,Skeptisk.mp4,same,different,doubt,15,target,1,,,
253,1699276013084,06/11/2023 13:06:53,1699279613084,1,06/11/2023 15:06:53,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,23,match,Screen 4,9wlxvm,4,response,match,2287,2283,2287,2287,2283,2287,1,2287,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Doubt 1.jpg,Skeptisk.mp4,same,different,doubt,15,target,1,,,
254,1699276013581,06/11/2023 13:06:53,1699279613581,1,06/11/2023 15:06:53,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,24,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,Leave 1.jpg,Stikke-av.mp4,same,different,leave,40,target,1,,,
255,1699276014581,06/11/2023 13:06:54,1699279614581,1,06/11/2023 15:06:54,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,24,match,Screen 2,pevo7u,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,match,Leave 1.jpg,Stikke-av.mp4,same,different,leave,40,target,1,,,
256,1699276014880,06/11/2023 13:06:54,1699279614880,1,06/11/2023 15:06:54,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,24,match,Screen 3,z1irvt,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,match,Leave 1.jpg,Stikke-av.mp4,same,different,leave,40,target,1,,,
257,1699276014909,06/11/2023 13:06:54,1699279614909,1,06/11/2023 15:06:54,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,24,match,Screen 4,9wlxvm,4,info,Video start,28.548624666496778,22,28.548624666496778,28.548624666496778,22,28.548624666496778,1,28.548624666496778,0,0,,Video,video,1,object-178,match,Leave 1.jpg,Stikke-av.mp4,same,different,leave,40,target,1,,,
258,1699276023202,06/11/2023 13:07:03,1699279623202,1,06/11/2023 15:07:03,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,24,match,Screen 4,9wlxvm,4,response,nomatch,8321.99999999997,8317,8321.99999999997,8321.99999999997,8317,8321.99999999997,1,8321.99999999997,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Leave 1.jpg,Stikke-av.mp4,same,different,leave,40,target,1,,,
259,1699276023697,06/11/2023 13:07:03,1699279623697,1,06/11/2023 15:07:03,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,28,nomatch,Screen 1,8mz8sc,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-186,nomatch,Lose 2.jpg,Koke.mp4,different,different,na,89,foil,1,,,
260,1699276024697,06/11/2023 13:07:04,1699279624697,1,06/11/2023 15:07:04,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,28,nomatch,Screen 2,zhfxqk,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,nomatch,Lose 2.jpg,Koke.mp4,different,different,na,89,foil,1,,,
261,1699276024997,06/11/2023 13:07:04,1699279624997,1,06/11/2023 15:07:04,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,28,nomatch,Screen 3,d73ena,3,timedOut,,299.0000000000291,299,299.0000000000291,299.0000000000291,299,299.0000000000291,1,299.0000000000291,0,0,,Time Limit,screen,0,screen,nomatch,Lose 2.jpg,Koke.mp4,different,different,na,89,foil,1,,,
262,1699276025023,06/11/2023 13:07:05,1699279625023,1,06/11/2023 15:07:05,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,28,nomatch,Screen 4,kfk7dt,4,info,Video start,23.89312499833619,22,23.89312499833619,23.89312499833619,22,23.89312499833619,0,23.89312499833619,0,0,,Video,video,1,object-204,nomatch,Lose 2.jpg,Koke.mp4,different,different,na,89,foil,1,,,
263,1699276026945,06/11/2023 13:07:06,1699279626945,1,06/11/2023 15:07:06,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,28,nomatch,Screen 4,kfk7dt,4,response,nomatch,1949.0000000000582,1934,1949.0000000000582,1949.0000000000582,1934,1949.0000000000582,0,1949.0000000000582,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Lose 2.jpg,Koke.mp4,different,different,na,89,foil,1,,,
264,1699276027430,06/11/2023 13:07:07,1699279627430,1,06/11/2023 15:07:07,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,25,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,Think 2.jpg,Tror.mp4,same,different,think,46,target,1,,,
265,1699276028430,06/11/2023 13:07:08,1699279628430,1,06/11/2023 15:07:08,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,25,match,Screen 2,pevo7u,2,timedOut,,1000,999,1000,1000,999,1000,0,1000,0,0,,Time Limit,screen,0,screen,match,Think 2.jpg,Tror.mp4,same,different,think,46,target,1,,,
266,1699276028730,06/11/2023 13:07:08,1699279628730,1,06/11/2023 15:07:08,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,25,match,Screen 3,z1irvt,3,timedOut,,301,301,301,301,301,301,1,301,0,0,,Time Limit,screen,0,screen,match,Think 2.jpg,Tror.mp4,same,different,think,46,target,1,,,
267,1699276028758,06/11/2023 13:07:08,1699279628758,1,06/11/2023 15:07:08,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,25,match,Screen 4,9wlxvm,4,info,Video start,27.289749666241594,24,27.289749666241594,27.289749666241594,24,27.289749666241594,1,27.289749666241594,0,0,,Video,video,1,object-178,match,Think 2.jpg,Tror.mp4,same,different,think,46,target,1,,,
268,1699276030849,06/11/2023 13:07:10,1699279630849,1,06/11/2023 15:07:10,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,25,match,Screen 4,9wlxvm,4,response,match,2119,2117,2119,2119,2117,2119,1,2119,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Think 2.jpg,Tror.mp4,same,different,think,46,target,1,,,
269,1699276031347,06/11/2023 13:07:11,1699279631347,1,06/11/2023 15:07:11,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,29,nomatch,Screen 1,8mz8sc,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-186,nomatch,Call 2.jpg,Blod.mp4,different,different,na,61,foil,1,,,
270,1699276032347,06/11/2023 13:07:12,1699279632347,1,06/11/2023 15:07:12,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,29,nomatch,Screen 2,zhfxqk,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,nomatch,Call 2.jpg,Blod.mp4,different,different,na,61,foil,1,,,
271,1699276032647,06/11/2023 13:07:12,1699279632647,1,06/11/2023 15:07:12,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,29,nomatch,Screen 3,d73ena,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,nomatch,Call 2.jpg,Blod.mp4,different,different,na,61,foil,1,,,
272,1699276032676,06/11/2023 13:07:12,1699279632676,1,06/11/2023 15:07:12,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,29,nomatch,Screen 4,kfk7dt,4,info,Video start,25.31720766685487,24,25.31720766685487,25.31720766685487,24,25.31720766685487,0,25.31720766685487,0,0,,Video,video,1,object-204,nomatch,Call 2.jpg,Blod.mp4,different,different,na,61,foil,1,,,
273,1699276034476,06/11/2023 13:07:14,1699279634476,1,06/11/2023 15:07:14,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,29,nomatch,Screen 4,kfk7dt,4,response,nomatch,1828,1816,1828,1828,1816,1828,0,1828,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Call 2.jpg,Blod.mp4,different,different,na,61,foil,1,,,
274,1699276034964,06/11/2023 13:07:14,1699279634964,1,06/11/2023 15:07:14,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,26,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,Beauty 1.jpg,Pen.mp4,same,different,beauty,25,target,1,,,
275,1699276035964,06/11/2023 13:07:15,1699279635964,1,06/11/2023 15:07:15,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,26,match,Screen 2,pevo7u,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,match,Beauty 1.jpg,Pen.mp4,same,different,beauty,25,target,1,,,
276,1699276036264,06/11/2023 13:07:16,1699279636264,1,06/11/2023 15:07:16,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,26,match,Screen 3,z1irvt,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,match,Beauty 1.jpg,Pen.mp4,same,different,beauty,25,target,1,,,
277,1699276036522,06/11/2023 13:07:16,1699279636522,1,06/11/2023 15:07:16,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,26,match,Screen 4,9wlxvm,4,info,Video start,145.90362499983166,138,145.90362499983166,145.90362499983166,138,145.90362499983166,1,145.90362499983166,0,0,,Video,video,1,object-178,match,Beauty 1.jpg,Pen.mp4,same,different,beauty,25,target,1,,,
278,1699276044009,06/11/2023 13:07:24,1699279644009,1,06/11/2023 15:07:24,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,26,match,Screen 4,9wlxvm,4,response,nomatch,7745,7734,7745,7745,7734,7745,1,7745,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Beauty 1.jpg,Pen.mp4,same,different,beauty,25,target,1,,,
279,1699276044497,06/11/2023 13:07:24,1699279644497,1,06/11/2023 15:07:24,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,30,nomatch,Screen 1,8mz8sc,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-186,nomatch,Sneeze 1.jpg,Knyte.mp4,different,different,na,68,foil,1,,,
280,1699276045497,06/11/2023 13:07:25,1699279645497,1,06/11/2023 15:07:25,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,30,nomatch,Screen 2,zhfxqk,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,nomatch,Sneeze 1.jpg,Knyte.mp4,different,different,na,68,foil,1,,,
281,1699276045797,06/11/2023 13:07:25,1699279645797,1,06/11/2023 15:07:25,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,30,nomatch,Screen 3,d73ena,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,nomatch,Sneeze 1.jpg,Knyte.mp4,different,different,na,68,foil,1,,,
282,1699276045822,06/11/2023 13:07:25,1699279645822,1,06/11/2023 15:07:25,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,30,nomatch,Screen 4,kfk7dt,4,info,Video start,23.968791333641757,23,23.968791333641757,23.968791333641757,23,23.968791333641757,0,23.968791333641757,0,0,,Video,video,1,object-204,nomatch,Sneeze 1.jpg,Knyte.mp4,different,different,na,68,foil,1,,,
283,1699276048389,06/11/2023 13:07:28,1699279648389,1,06/11/2023 15:07:28,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,30,nomatch,Screen 4,kfk7dt,4,response,nomatch,2592,2583,2592,2592,2583,2592,0,2592,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Sneeze 1.jpg,Knyte.mp4,different,different,na,68,foil,1,,,
284,1699276048881,06/11/2023 13:07:28,1699279648881,1,06/11/2023 15:07:28,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,31,nomatch,Screen 1,8mz8sc,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-186,nomatch,Jump 2.jpg,Diplom.mp4,different,different,na,87,foil,1,,,
285,1699276049881,06/11/2023 13:07:29,1699279649881,1,06/11/2023 15:07:29,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,31,nomatch,Screen 2,zhfxqk,2,timedOut,,1000.0000000000582,1000,1000.0000000000582,1000.0000000000582,1000,1000.0000000000582,0,1000.0000000000582,0,0,,Time Limit,screen,0,screen,nomatch,Jump 2.jpg,Diplom.mp4,different,different,na,87,foil,1,,,
286,1699276050180,06/11/2023 13:07:30,1699279650180,1,06/11/2023 15:07:30,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,31,nomatch,Screen 3,d73ena,3,timedOut,,299,299,299,299,299,299,1,299,0,0,,Time Limit,screen,0,screen,nomatch,Jump 2.jpg,Diplom.mp4,different,different,na,87,foil,1,,,
287,1699276050210,06/11/2023 13:07:30,1699279650210,1,06/11/2023 15:07:30,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,31,nomatch,Screen 4,kfk7dt,4,info,Video start,16,0,16,16,0,16,0,16,0,0,,Video,video,1,object-204,nomatch,Jump 2.jpg,Diplom.mp4,different,different,na,87,foil,1,,,
288,1699276053902,06/11/2023 13:07:33,1699279653902,1,06/11/2023 15:07:33,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,31,nomatch,Screen 4,kfk7dt,4,response,nomatch,3723,3718,3723,3723,3718,3723,0,3723,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Jump 2.jpg,Diplom.mp4,different,different,na,87,foil,1,,,
289,1699276054397,06/11/2023 13:07:34,1699279654397,1,06/11/2023 15:07:34,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,32,nomatch,Screen 1,8mz8sc,1,continue,,499,499,499,499,499,499,1,499,0,0,,Fixation Timing,,1,object-186,nomatch,Watch 1.jpg,Dyr.mp4,different,different,na,95,foil,1,,,
290,1699276055397,06/11/2023 13:07:35,1699279655397,1,06/11/2023 15:07:35,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,32,nomatch,Screen 2,zhfxqk,2,timedOut,,1001,1000,1001,1001,1000,1001,0,1001,0,0,,Time Limit,screen,0,screen,nomatch,Watch 1.jpg,Dyr.mp4,different,different,na,95,foil,1,,,
291,1699276055697,06/11/2023 13:07:35,1699279655697,1,06/11/2023 15:07:35,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,32,nomatch,Screen 3,d73ena,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,nomatch,Watch 1.jpg,Dyr.mp4,different,different,na,95,foil,1,,,
292,1699276055723,06/11/2023 13:07:35,1699279655723,1,06/11/2023 15:07:35,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,32,nomatch,Screen 4,kfk7dt,4,info,Video start,23.986083335279954,23,23.986083335279954,23.986083335279954,23,23.986083335279954,0,23.986083335279954,0,0,,Video,video,1,object-204,nomatch,Watch 1.jpg,Dyr.mp4,different,different,na,95,foil,1,,,
293,1699276057860,06/11/2023 13:07:37,1699279657860,1,06/11/2023 15:07:37,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,32,nomatch,Screen 4,kfk7dt,4,response,nomatch,2163,2150,2163,2163,2150,2163,0,2163,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Watch 1.jpg,Dyr.mp4,different,different,na,95,foil,1,,,
294,1699276058347,06/11/2023 13:07:38,1699279658347,1,06/11/2023 15:07:38,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,33,nomatch,Screen 1,8mz8sc,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-186,nomatch,Paint 2.jpg,Mikrobølgeovn.mp4,different,different,na,90,foil,1,,,
295,1699276059347,06/11/2023 13:07:39,1699279659347,1,06/11/2023 15:07:39,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,33,nomatch,Screen 2,zhfxqk,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,nomatch,Paint 2.jpg,Mikrobølgeovn.mp4,different,different,na,90,foil,1,,,
296,1699276059647,06/11/2023 13:07:39,1699279659647,1,06/11/2023 15:07:39,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,33,nomatch,Screen 3,d73ena,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,nomatch,Paint 2.jpg,Mikrobølgeovn.mp4,different,different,na,90,foil,1,,,
297,1699276059672,06/11/2023 13:07:39,1699279659672,1,06/11/2023 15:07:39,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,33,nomatch,Screen 4,kfk7dt,4,info,Video start,24.859041667215525,24,24.859041667215525,24.859041667215525,24,24.859041667215525,0,24.859041667215525,0,0,,Video,video,1,object-204,nomatch,Paint 2.jpg,Mikrobølgeovn.mp4,different,different,na,90,foil,1,,,
298,1699276064509,06/11/2023 13:07:44,1699279664509,1,06/11/2023 15:07:44,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,33,nomatch,Screen 4,kfk7dt,4,response,nomatch,4862,4850,4862,4862,4850,4862,0,4862,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Paint 2.jpg,Mikrobølgeovn.mp4,different,different,na,90,foil,1,,,
299,1699276064997,06/11/2023 13:07:44,1699279664997,1,06/11/2023 15:07:44,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,27,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,Watch 2.jpg,Se-på.mp4,same,different,watch,47,target,1,,,
