Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: correct,Spreadsheet: condition,Spreadsheet: item,Spreadsheet: index,Spreadsheet: trial,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
133,1698222365023,25/10/2023 08:26:05,1698229565023,2,25/10/2023 12:26:05,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,15,match,Screen 4,9wlxvm,4,info,Video start,11.745999999987893,0,11.745999999987893,11.745999999987893,0,11.745999999987893,1,11.745999999987893,0,0,,Video,video,1,object-178,match,Sneeze 2.jpg,Nyse.mp4,same,same,sneeze,20,target,1,,,
134,1698222367406,25/10/2023 08:26:07,1698229567406,2,25/10/2023 12:26:07,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,15,match,Screen 4,9wlxvm,4,response,match,2395.486999964225,2386.8209999999963,2395.486999964225,2395.486999964225,2386.8209999999963,2395.486999964225,1,2395.486999964225,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Sneeze 2.jpg,Nyse.mp4,same,same,sneeze,20,target,1,,,
135,1698222367899,25/10/2023 08:26:07,1698229567899,2,25/10/2023 12:26:07,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,12,nomatch,Screen 1,8mz8sc,1,continue,,500.6839999999793,500.6839999999793,500.6839999999793,500.6839999999793,500.6839999999793,500.6839999999793,1,500.6839999999793,0,0,,Fixation Timing,,1,object-186,nomatch,Color 2.jpg,Gate.mp4,different,different,na,51,foil,1,,,
136,1698222368900,25/10/2023 08:26:08,1698229568900,2,25/10/2023 12:26:08,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,12,nomatch,Screen 2,zhfxqk,2,timedOut,,1002.0819999880914,1001.3930000000109,1002.0819999880914,1002.0819999880914,1001.3930000000109,1002.0819999880914,0,1002.0819999880914,0,0,,Time Limit,screen,0,screen,nomatch,Color 2.jpg,Gate.mp4,different,different,na,51,foil,1,,,
137,1698222369200,25/10/2023 08:26:09,1698229569200,2,25/10/2023 12:26:09,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,12,nomatch,Screen 3,d73ena,3,timedOut,,300.88899997615954,300.2129999999888,300.88899997615954,300.88899997615954,300.2129999999888,300.88899997615954,1,300.88899997615954,0,0,,Time Limit,screen,0,screen,nomatch,Color 2.jpg,Gate.mp4,different,different,na,51,foil,1,,,
138,1698222369226,25/10/2023 08:26:09,1698229569226,2,25/10/2023 12:26:09,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,12,nomatch,Screen 4,kfk7dt,4,info,Video start,26.604999976170713,16.69200000001001,26.604999976170713,26.604999976170713,16.69200000001001,26.604999976170713,0,26.604999976170713,0,0,,Video,video,1,object-204,nomatch,Color 2.jpg,Gate.mp4,different,different,na,51,foil,1,,,
139,1698222370928,25/10/2023 08:26:10,1698229570928,2,25/10/2023 12:26:10,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,12,nomatch,Screen 4,kfk7dt,4,response,nomatch,1728.0760000119335,1719.2350000000151,1728.0760000119335,1728.0760000119335,1719.2350000000151,1728.0760000119335,0,1728.0760000119335,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Color 2.jpg,Gate.mp4,different,different,na,51,foil,1,,,
140,1698222371420,25/10/2023 08:26:11,1698229571420,2,25/10/2023 12:26:11,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,13,nomatch,Screen 1,8mz8sc,1,continue,,500.54899999999907,500.54899999999907,500.54899999999907,500.54899999999907,500.54899999999907,500.54899999999907,1,500.54899999999907,0,0,,Fixation Timing,,1,object-186,nomatch,Ring 1.jpg,Dø.mp4,different,different,na,57,foil,1,,,
141,1698222372422,25/10/2023 08:26:12,1698229572422,2,25/10/2023 12:26:12,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,13,nomatch,Screen 2,zhfxqk,2,timedOut,,1002.2920000119193,1001.6069999999891,1002.2920000119193,1002.2920000119193,1001.6069999999891,1002.2920000119193,0,1002.2920000119193,0,0,,Time Limit,screen,0,screen,nomatch,Ring 1.jpg,Dø.mp4,different,different,na,57,foil,1,,,
142,1698222372722,25/10/2023 08:26:12,1698229572722,2,25/10/2023 12:26:12,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,13,nomatch,Screen 3,d73ena,3,timedOut,,301.18500001193024,300.4349999999977,301.18500001193024,301.18500001193024,300.4349999999977,301.18500001193024,1,301.18500001193024,0,0,,Time Limit,screen,0,screen,nomatch,Ring 1.jpg,Dø.mp4,different,different,na,57,foil,1,,,
143,1698222372736,25/10/2023 08:26:12,1698229572736,2,25/10/2023 12:26:12,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,13,nomatch,Screen 4,kfk7dt,4,info,Video start,14.809000000011642,0,14.809000000011642,14.809000000011642,0,14.809000000011642,0,14.809000000011642,0,0,,Video,video,1,object-204,nomatch,Ring 1.jpg,Dø.mp4,different,different,na,57,foil,1,,,
144,1698222374605,25/10/2023 08:26:14,1698229574605,2,25/10/2023 12:26:14,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,13,nomatch,Screen 4,kfk7dt,4,response,nomatch,1883.6499999880907,1869.1510000000126,1883.6499999880907,1883.6499999880907,1869.1510000000126,1883.6499999880907,0,1883.6499999880907,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Ring 1.jpg,Dø.mp4,different,different,na,57,foil,1,,,
145,1698222375092,25/10/2023 08:26:15,1698229575092,2,25/10/2023 12:26:15,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,16,match,Screen 1,nmofvp,1,continue,,500.76800000001094,500.76800000001094,500.76800000001094,500.76800000001094,500.76800000001094,500.76800000001094,1,500.76800000001094,0,0,,Fixation Timing,,1,object-167,match,Write 2.jpg,Skrive.mp4,same,different,write,48,target,1,,,
146,1698222376094,25/10/2023 08:26:16,1698229576094,2,25/10/2023 12:26:16,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,16,match,Screen 2,pevo7u,2,timedOut,,1002.4309999761463,1001.0619999999763,1002.4309999761463,1002.4309999761463,1001.0619999999763,1002.4309999761463,0,1002.4309999761463,0,0,,Time Limit,screen,0,screen,match,Write 2.jpg,Skrive.mp4,same,different,write,48,target,1,,,
147,1698222376394,25/10/2023 08:26:16,1698229576394,2,25/10/2023 12:26:16,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,16,match,Screen 3,z1irvt,3,timedOut,,301.16899998809095,300.49199999999837,301.16899998809095,301.16899998809095,300.49199999999837,301.16899998809095,1,301.16899998809095,0,0,,Time Limit,screen,0,screen,match,Write 2.jpg,Skrive.mp4,same,different,write,48,target,1,,,
148,1698222376405,25/10/2023 08:26:16,1698229576405,2,25/10/2023 12:26:16,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,16,match,Screen 4,9wlxvm,4,info,Video start,11.575999988092574,0,11.575999988092574,11.575999988092574,0,11.575999988092574,1,11.575999988092574,0,0,,Video,video,1,object-178,match,Write 2.jpg,Skrive.mp4,same,different,write,48,target,1,,,
149,1698222377987,25/10/2023 08:26:17,1698229577987,2,25/10/2023 12:26:17,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,16,match,Screen 4,9wlxvm,4,response,match,1594.1769999880926,1585.9690000000119,1594.1769999880926,1594.1769999880926,1585.9690000000119,1594.1769999880926,1,1594.1769999880926,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Write 2.jpg,Skrive.mp4,same,different,write,48,target,1,,,
150,1698222378480,25/10/2023 08:26:18,1698229578480,2,25/10/2023 12:26:18,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,14,nomatch,Screen 1,8mz8sc,1,continue,,500.3440000000119,500.3440000000119,500.3440000000119,500.3440000000119,500.3440000000119,500.3440000000119,1,500.3440000000119,0,0,,Fixation Timing,,1,object-186,nomatch,Paint 2.jpg,Mikrobølgeovn.mp4,different,same,na,90,foil,1,,,
151,1698222379481,25/10/2023 08:26:19,1698229579481,2,25/10/2023 12:26:19,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,14,nomatch,Screen 2,zhfxqk,2,timedOut,,1001.9640000119107,1001.3279999999795,1001.9640000119107,1001.9640000119107,1001.3279999999795,1001.9640000119107,0,1001.9640000119107,0,0,,Time Limit,screen,0,screen,nomatch,Paint 2.jpg,Mikrobølgeovn.mp4,different,same,na,90,foil,1,,,
152,1698222379782,25/10/2023 08:26:19,1698229579782,2,25/10/2023 12:26:19,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,14,nomatch,Screen 3,d73ena,3,timedOut,,301.33600000001024,300.63200000001234,301.33600000001024,301.33600000001024,300.63200000001234,301.33600000001024,1,301.33600000001024,0,0,,Time Limit,screen,0,screen,nomatch,Paint 2.jpg,Mikrobølgeovn.mp4,different,same,na,90,foil,1,,,
153,1698222379811,25/10/2023 08:26:19,1698229579811,2,25/10/2023 12:26:19,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,14,nomatch,Screen 4,kfk7dt,4,info,Video start,28.850999999997903,16.48300000000745,28.850999999997903,28.850999999997903,16.48300000000745,28.850999999997903,0,28.850999999997903,0,0,,Video,video,1,object-204,nomatch,Paint 2.jpg,Mikrobølgeovn.mp4,different,same,na,90,foil,1,,,
154,1698222382359,25/10/2023 08:26:22,1698229582359,2,25/10/2023 12:26:22,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,14,nomatch,Screen 4,kfk7dt,4,response,nomatch,2578.103999976156,2570.0560000000114,2578.103999976156,2578.103999976156,2570.0560000000114,2578.103999976156,0,2578.103999976156,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Paint 2.jpg,Mikrobølgeovn.mp4,different,same,na,90,foil,1,,,
155,1698222382853,25/10/2023 08:26:22,1698229582853,2,25/10/2023 12:26:22,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,17,match,Screen 1,nmofvp,1,continue,,500.83299999998417,500.83299999998417,500.83299999998417,500.83299999998417,500.83299999998417,500.83299999998417,1,500.83299999998417,0,0,,Fixation Timing,,1,object-167,match,Lose 1.jpg,Miste.mp4,same,same,lose,41,target,1,,,
156,1698222383853,25/10/2023 08:26:23,1698229583853,2,25/10/2023 12:26:23,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,17,match,Screen 2,pevo7u,2,timedOut,,1002.0149999880814,1001.4130000000005,1002.0149999880814,1002.0149999880814,1001.4130000000005,1002.0149999880814,0,1002.0149999880814,0,0,,Time Limit,screen,0,screen,match,Lose 1.jpg,Miste.mp4,same,same,lose,41,target,1,,,
157,1698222384154,25/10/2023 08:26:24,1698229584154,2,25/10/2023 12:26:24,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,17,match,Screen 3,z1irvt,3,timedOut,,301.60199998808093,301.0249999999942,301.60199998808093,301.60199998808093,301.0249999999942,301.60199998808093,1,301.60199998808093,0,0,,Time Limit,screen,0,screen,match,Lose 1.jpg,Miste.mp4,same,same,lose,41,target,1,,,
158,1698222384176,25/10/2023 08:26:24,1698229584176,2,25/10/2023 12:26:24,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,17,match,Screen 4,9wlxvm,4,info,Video start,21.980999988086754,15.820999999996275,21.980999988086754,21.980999988086754,15.820999999996275,21.980999988086754,1,21.980999988086754,0,0,,Video,video,1,object-178,match,Lose 1.jpg,Miste.mp4,same,same,lose,41,target,1,,,
159,1698222385896,25/10/2023 08:26:25,1698229585896,2,25/10/2023 12:26:25,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,17,match,Screen 4,9wlxvm,4,response,nomatch,1741.7769999761658,1734.880999999994,1741.7769999761658,1741.7769999761658,1734.880999999994,1741.7769999761658,1,1741.7769999761658,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Lose 1.jpg,Miste.mp4,same,same,lose,41,target,1,,,
160,1698222386389,25/10/2023 08:26:26,1698229586389,2,25/10/2023 12:26:26,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,18,match,Screen 1,nmofvp,1,continue,,500.64000000001397,500.64000000001397,500.64000000001397,500.64000000001397,500.64000000001397,500.64000000001397,1,500.64000000001397,0,0,,Fixation Timing,,1,object-167,match,Beauty 1.jpg,Pen.mp4,same,different,beauty,25,target,1,,,
161,1698222387392,25/10/2023 08:26:27,1698229587392,2,25/10/2023 12:26:27,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,18,match,Screen 2,pevo7u,2,timedOut,,1002.1560000119207,1001.4979999999923,1002.1560000119207,1002.1560000119207,1001.4979999999923,1002.1560000119207,0,1002.1560000119207,0,0,,Time Limit,screen,0,screen,match,Beauty 1.jpg,Pen.mp4,same,different,beauty,25,target,1,,,
162,1698222387692,25/10/2023 08:26:27,1698229587692,2,25/10/2023 12:26:27,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,18,match,Screen 3,z1irvt,3,timedOut,,301.1580000119284,300.55300000001444,301.1580000119284,301.1580000119284,300.55300000001444,301.1580000119284,1,301.1580000119284,0,0,,Time Limit,screen,0,screen,match,Beauty 1.jpg,Pen.mp4,same,different,beauty,25,target,1,,,
163,1698222387713,25/10/2023 08:26:27,1698229587713,2,25/10/2023 12:26:27,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,18,match,Screen 4,9wlxvm,4,info,Video start,21.879999988072086,16.456999999994878,21.879999988072086,21.879999988072086,16.456999999994878,21.879999988072086,1,21.879999988072086,0,0,,Video,video,1,object-178,match,Beauty 1.jpg,Pen.mp4,same,different,beauty,25,target,1,,,
164,1698222389806,25/10/2023 08:26:29,1698229589806,2,25/10/2023 12:26:29,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,18,match,Screen 4,9wlxvm,4,response,match,2114.204999976151,2102.7550000000047,2114.204999976151,2114.204999976151,2102.7550000000047,2114.204999976151,1,2114.204999976151,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Beauty 1.jpg,Pen.mp4,same,different,beauty,25,target,1,,,
165,1698222390295,25/10/2023 08:26:30,1698229590295,2,25/10/2023 12:26:30,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,19,match,Screen 1,nmofvp,1,continue,,500.61999999999534,500.61999999999534,500.61999999999534,500.61999999999534,500.61999999999534,500.61999999999534,1,500.61999999999534,0,0,,Fixation Timing,,1,object-167,match,Leave 1.jpg,Stikke-av.mp4,same,different,leave,40,target,1,,,
166,1698222391297,25/10/2023 08:26:31,1698229591297,2,25/10/2023 12:26:31,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,19,match,Screen 2,pevo7u,2,timedOut,,1002.1299999880721,1001.435999999987,1002.1299999880721,1002.1299999880721,1001.435999999987,1002.1299999880721,0,1002.1299999880721,0,0,,Time Limit,screen,0,screen,match,Leave 1.jpg,Stikke-av.mp4,same,different,leave,40,target,1,,,
167,1698222391598,25/10/2023 08:26:31,1698229591598,2,25/10/2023 12:26:31,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,19,match,Screen 3,z1irvt,3,timedOut,,301.294000011927,300.6359999999986,301.294000011927,301.294000011927,300.6359999999986,301.294000011927,1,301.294000011927,0,0,,Time Limit,screen,0,screen,match,Leave 1.jpg,Stikke-av.mp4,same,different,leave,40,target,1,,,
168,1698222391609,25/10/2023 08:26:31,1698229591609,2,25/10/2023 12:26:31,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,19,match,Screen 4,9wlxvm,4,info,Video start,12.27300000000745,0,12.27300000000745,12.27300000000745,0,12.27300000000745,1,12.27300000000745,0,0,,Video,video,1,object-178,match,Leave 1.jpg,Stikke-av.mp4,same,different,leave,40,target,1,,,
169,1698222394363,25/10/2023 08:26:34,1698229594363,2,25/10/2023 12:26:34,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,19,match,Screen 4,9wlxvm,4,response,match,2766.6580000119284,2753.54800000001,2766.6580000119284,2766.6580000119284,2753.54800000001,2766.6580000119284,1,2766.6580000119284,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Leave 1.jpg,Stikke-av.mp4,same,different,leave,40,target,1,,,
170,1698222394852,25/10/2023 08:26:34,1698229594852,2,25/10/2023 12:26:34,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,20,match,Screen 1,nmofvp,1,continue,,500.6959999999963,500.6959999999963,500.6959999999963,500.6959999999963,500.6959999999963,500.6959999999963,1,500.6959999999963,0,0,,Fixation Timing,,1,object-167,match,Travel 2.jpg,Reise.mp4,same,same,travel,21,target,1,,,
171,1698222395853,25/10/2023 08:26:35,1698229595853,2,25/10/2023 12:26:35,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,20,match,Screen 2,pevo7u,2,timedOut,,1002.1140000000014,1001.4409999999916,1002.1140000000014,1002.1140000000014,1001.4409999999916,1002.1140000000014,0,1002.1140000000014,0,0,,Time Limit,screen,0,screen,match,Travel 2.jpg,Reise.mp4,same,same,travel,21,target,1,,,
172,1698222396154,25/10/2023 08:26:36,1698229596154,2,25/10/2023 12:26:36,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,20,match,Screen 3,z1irvt,3,timedOut,,301.1730000000098,300.4910000000091,301.1730000000098,301.1730000000098,300.4910000000091,301.1730000000098,1,301.1730000000098,0,0,,Time Limit,screen,0,screen,match,Travel 2.jpg,Reise.mp4,same,same,travel,21,target,1,,,
173,1698222396179,25/10/2023 08:26:36,1698229596179,2,25/10/2023 12:26:36,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,20,match,Screen 4,9wlxvm,4,info,Video start,25.92099997615884,16.613000000012107,25.92099997615884,25.92099997615884,16.613000000012107,25.92099997615884,1,25.92099997615884,0,0,,Video,video,1,object-178,match,Travel 2.jpg,Reise.mp4,same,same,travel,21,target,1,,,
174,1698222398230,25/10/2023 08:26:38,1698229598230,2,25/10/2023 12:26:38,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,20,match,Screen 4,9wlxvm,4,response,match,2076.581999976159,2069.4500000000116,2076.581999976159,2076.581999976159,2069.4500000000116,2076.581999976159,1,2076.581999976159,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Travel 2.jpg,Reise.mp4,same,same,travel,21,target,1,,,
175,1698222398725,25/10/2023 08:26:38,1698229598725,2,25/10/2023 12:26:38,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,15,nomatch,Screen 1,8mz8sc,1,continue,,500.6579999999958,500.6579999999958,500.6579999999958,500.6579999999958,500.6579999999958,500.6579999999958,1,500.6579999999958,0,0,,Fixation Timing,,1,object-186,nomatch,East 2.jpg,Kirke.mp4,different,different,na,53,foil,1,,,
176,1698222399725,25/10/2023 08:26:39,1698229599725,2,25/10/2023 12:26:39,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,15,nomatch,Screen 2,zhfxqk,2,timedOut,,1002.1739999642305,1001.6179999999877,1002.1739999642305,1002.1739999642305,1001.6179999999877,1002.1739999642305,0,1002.1739999642305,0,0,,Time Limit,screen,0,screen,nomatch,East 2.jpg,Kirke.mp4,different,different,na,53,foil,1,,,
177,1698222400026,25/10/2023 08:26:40,1698229600026,2,25/10/2023 12:26:40,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,15,nomatch,Screen 3,d73ena,3,timedOut,,301.0559999642428,300.36999999999534,301.0559999642428,301.0559999642428,300.36999999999534,301.0559999642428,1,301.0559999642428,0,0,,Time Limit,screen,0,screen,nomatch,East 2.jpg,Kirke.mp4,different,different,na,53,foil,1,,,
