Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,randomiser-pv2z,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: correct,Spreadsheet: condition,Spreadsheet: item,Spreadsheet: index,Spreadsheet: trial,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
1,1696509913476,05/10/2023 12:45:13,1696517113476,2,05/10/2023 16:45:13,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2,1696509915673,05/10/2023 12:45:15,1696517115673,2,05/10/2023 16:45:15,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,1,instructions,Screen 1,9upwou,1,info,Video start,2022.162999999255,2017.1620000000003,2022.162999999255,2022.162999999255,2017.1620000000003,2022.162999999255,1,2022.162999999255,0,0,,Video,Experimental instructions,3,object-161,instructions,,,,,,,,,,,
3,1696509918760,05/10/2023 12:45:18,1696517118760,2,05/10/2023 16:45:18,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,1,instructions,Screen 1,9upwou,1,continue,,5109.23499999851,5100.254,5109.23499999851,5109.23499999851,5100.254,5109.23499999851,1,5109.23499999851,0,0,,Space To Continue,Continue Button,2,object-48,instructions,,,,,,,,,,,
4,1696509918761,05/10/2023 12:45:18,1696517118761,2,05/10/2023 16:45:18,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,1,instructions,Screen 1,9upwou,1,continue,,5111.335,5100.254,5111.335,5111.335,5100.254,5111.335,1,5111.335,0,0,,Space To Continue,Continue Button,2,object-48,instructions,,,,,,,,,,,
5,1696509919251,05/10/2023 12:45:19,1696517119251,2,05/10/2023 16:45:19,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,1,match,Screen 1,nmofvp,1,continue,,499.4830000000002,499.4830000000002,499.4830000000002,499.4830000000002,499.4830000000002,499.4830000000002,1,499.4830000000002,0,0,,Fixation Timing,,1,object-167,match,Frog 2.jpg,Frosk.mp4,same,same,frog,6,target,1,,,
6,1696509920255,05/10/2023 12:45:20,1696517120255,2,05/10/2023 16:45:20,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,1,match,Screen 2,pevo7u,2,timedOut,,1001.098,1000.531,1001.098,1001.098,1000.531,1001.098,0,1001.098,0,0,,Time Limit,screen,0,screen,match,Frog 2.jpg,Frosk.mp4,same,same,frog,6,target,1,,,
7,1696509920551,05/10/2023 12:45:20,1696517120551,2,05/10/2023 16:45:20,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,1,match,Screen 3,z1irvt,3,timedOut,,301.26699999925495,299.90299999999934,301.26699999925495,301.26699999925495,299.90299999999934,301.26699999925495,1,301.26699999925495,0,0,,Time Limit,screen,0,screen,match,Frog 2.jpg,Frosk.mp4,same,same,frog,6,target,1,,,
8,1696509920602,05/10/2023 12:45:20,1696517120602,2,05/10/2023 16:45:20,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,1,match,Screen 4,9wlxvm,4,info,Video start,52.223999997765496,49.45100000000093,52.223999997765496,52.223999997765496,49.45100000000093,52.223999997765496,1,52.223999997765496,0,0,,Video,video,1,object-178,match,Frog 2.jpg,Frosk.mp4,same,same,frog,6,target,1,,,
9,1696509940303,05/10/2023 12:45:40,1696517140303,2,05/10/2023 16:45:40,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,1,match,Screen 4,9wlxvm,4,response,nomatch,19753.263999997765,19749.114,19753.263999997765,19753.263999997765,19749.114,19753.263999997765,1,19753.263999997765,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Frog 2.jpg,Frosk.mp4,same,same,frog,6,target,1,,,
10,1696509940799,05/10/2023 12:45:40,1696517140799,2,05/10/2023 16:45:40,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,1,nomatch,Screen 1,8mz8sc,1,continue,,499.8689999999988,499.8689999999988,499.8689999999988,499.8689999999988,499.8689999999988,499.8689999999988,1,499.8689999999988,0,0,,Fixation Timing,,1,object-186,nomatch,Think 2.jpg,Kysse.mp4,different,same,na,94,foil,1,,,
11,1696509941800,05/10/2023 12:45:41,1696517141800,2,05/10/2023 16:45:41,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,1,nomatch,Screen 2,zhfxqk,2,timedOut,,1001.1810000000005,1000.2220000000016,1001.1810000000005,1001.1810000000005,1000.2220000000016,1001.1810000000005,0,1001.1810000000005,0,0,,Time Limit,screen,0,screen,nomatch,Think 2.jpg,Kysse.mp4,different,same,na,94,foil,1,,,
12,1696509942099,05/10/2023 12:45:42,1696517142099,2,05/10/2023 16:45:42,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,1,nomatch,Screen 3,d73ena,3,timedOut,,300.4589999999989,299.6749999999993,300.4589999999989,300.4589999999989,299.6749999999993,300.4589999999989,1,300.4589999999989,0,0,,Time Limit,screen,0,screen,nomatch,Think 2.jpg,Kysse.mp4,different,same,na,94,foil,1,,,
13,1696509942144,05/10/2023 12:45:42,1696517142144,2,05/10/2023 16:45:42,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,1,nomatch,Screen 4,kfk7dt,4,info,Video start,44.83100000074471,33.15599999999904,44.83100000074471,44.83100000074471,33.15599999999904,44.83100000074471,0,44.83100000074471,0,0,,Video,video,1,object-204,nomatch,Think 2.jpg,Kysse.mp4,different,same,na,94,foil,1,,,
14,1696509945851,05/10/2023 12:45:45,1696517145851,2,05/10/2023 16:45:45,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,1,nomatch,Screen 4,kfk7dt,4,response,nomatch,3747.3839999977645,3733.2969999999987,3747.3839999977645,3747.3839999977645,3733.2969999999987,3747.3839999977645,0,3747.3839999977645,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Think 2.jpg,Kysse.mp4,different,same,na,94,foil,1,,,
15,1696509946338,05/10/2023 12:45:46,1696517146338,2,05/10/2023 16:45:46,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,nomatch,Screen 1,8mz8sc,1,continue,,499.96399999999994,499.96399999999994,499.96399999999994,499.96399999999994,499.96399999999994,499.96399999999994,1,499.96399999999994,0,0,,Fixation Timing,,1,object-186,nomatch,Show 2.jpg,Gulv.mp4,different,different,na,67,foil,1,,,
16,1696509947338,05/10/2023 12:45:47,1696517147338,2,05/10/2023 16:45:47,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,nomatch,Screen 2,zhfxqk,2,timedOut,,1000.6229999977659,999.9630000000034,1000.6229999977659,1000.6229999977659,999.9630000000034,1000.6229999977659,0,1000.6229999977659,0,0,,Time Limit,screen,0,screen,nomatch,Show 2.jpg,Gulv.mp4,different,different,na,67,foil,1,,,
17,1696509947638,05/10/2023 12:45:47,1696517147638,2,05/10/2023 16:45:47,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,nomatch,Screen 3,d73ena,3,timedOut,,300.5599999999977,299.8509999999951,300.5599999999977,300.5599999999977,299.8509999999951,300.5599999999977,1,300.5599999999977,0,0,,Time Limit,screen,0,screen,nomatch,Show 2.jpg,Gulv.mp4,different,different,na,67,foil,1,,,
18,1696509947683,05/10/2023 12:45:47,1696517147683,2,05/10/2023 16:45:47,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,nomatch,Screen 4,kfk7dt,4,info,Video start,45.77199999776739,33.25600000000122,45.77199999776739,45.77199999776739,33.25600000000122,45.77199999776739,0,45.77199999776739,0,0,,Video,video,1,object-204,nomatch,Show 2.jpg,Gulv.mp4,different,different,na,67,foil,1,,,
19,1696509950938,05/10/2023 12:45:50,1696517150938,2,05/10/2023 16:45:50,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,nomatch,Screen 4,kfk7dt,4,response,nomatch,3299.5,3282.777000000002,3299.5,3299.5,3282.777000000002,3299.5,0,3299.5,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Show 2.jpg,Gulv.mp4,different,different,na,67,foil,1,,,
20,1696509951421,05/10/2023 12:45:51,1696517151421,2,05/10/2023 16:45:51,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,match,Screen 1,nmofvp,1,continue,,500.5169999999998,500.5169999999998,500.5169999999998,500.5169999999998,500.5169999999998,500.5169999999998,1,500.5169999999998,0,0,,Fixation Timing,,1,object-167,match,Cabbage 2.jpg,Kåle.mp4,same,different,cabbage,1,target,1,,,
21,1696509952421,05/10/2023 12:45:52,1696517152421,2,05/10/2023 16:45:52,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,match,Screen 2,pevo7u,2,timedOut,,1000.5149999977657,999.9219999999987,1000.5149999977657,1000.5149999977657,999.9219999999987,1000.5149999977657,0,1000.5149999977657,0,0,,Time Limit,screen,0,screen,match,Cabbage 2.jpg,Kåle.mp4,same,different,cabbage,1,target,1,,,
22,1696509952720,05/10/2023 12:45:52,1696517152720,2,05/10/2023 16:45:52,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,match,Screen 3,z1irvt,3,timedOut,,300.4930000000022,300.0060000000012,300.4930000000022,300.4930000000022,300.0060000000012,300.4930000000022,1,300.4930000000022,0,0,,Time Limit,screen,0,screen,match,Cabbage 2.jpg,Kåle.mp4,same,different,cabbage,1,target,1,,,
23,1696509952765,05/10/2023 12:45:52,1696517152765,2,05/10/2023 16:45:52,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,match,Screen 4,9wlxvm,4,info,Video start,44.64700000074605,32.669999999998254,44.64700000074605,44.64700000074605,32.669999999998254,44.64700000074605,1,44.64700000074605,0,0,,Video,video,1,object-178,match,Cabbage 2.jpg,Kåle.mp4,same,different,cabbage,1,target,1,,,
24,1696509965320,05/10/2023 12:46:05,1696517165320,2,05/10/2023 16:46:05,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,match,Screen 4,9wlxvm,4,response,nomatch,12599.686999999256,12598.735,12599.686999999256,12599.686999999256,12598.735,12599.686999999256,1,12599.686999999256,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Cabbage 2.jpg,Kåle.mp4,same,different,cabbage,1,target,1,,,
25,1696509965820,05/10/2023 12:46:05,1696517165820,2,05/10/2023 16:46:05,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,3,match,Screen 1,nmofvp,1,continue,,500.53600000000006,500.53600000000006,500.53600000000006,500.53600000000006,500.53600000000006,500.53600000000006,1,500.53600000000006,0,0,,Fixation Timing,,1,object-167,match,East 2.jpg,Øst.mp4,same,different,east,5,target,1,,,
26,1696509966820,05/10/2023 12:46:06,1696517166820,2,05/10/2023 16:46:06,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,3,match,Screen 2,pevo7u,2,timedOut,,1000.6159999985102,1000.0089999999982,1000.6159999985102,1000.6159999985102,1000.0089999999982,1000.6159999985102,0,1000.6159999985102,0,0,,Time Limit,screen,0,screen,match,East 2.jpg,Øst.mp4,same,different,east,5,target,1,,,
27,1696509967120,05/10/2023 12:46:07,1696517167120,2,05/10/2023 16:46:07,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,3,match,Screen 3,z1irvt,3,timedOut,,300.70700000000215,300.0220000000045,300.70700000000215,300.70700000000215,300.0220000000045,300.70700000000215,1,300.70700000000215,0,0,,Time Limit,screen,0,screen,match,East 2.jpg,Øst.mp4,same,different,east,5,target,1,,,
28,1696509967166,05/10/2023 12:46:07,1696517167166,2,05/10/2023 16:46:07,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,3,match,Screen 4,9wlxvm,4,info,Video start,46.691999997762494,32.91700000000128,46.691999997762494,46.691999997762494,32.91700000000128,46.691999997762494,1,46.691999997762494,0,0,,Video,video,1,object-178,match,East 2.jpg,Øst.mp4,same,different,east,5,target,1,,,
29,1696509976889,05/10/2023 12:46:16,1696517176889,2,05/10/2023 16:46:16,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,3,match,Screen 4,9wlxvm,4,response,match,9769.985000000743,9766.167000000001,9769.985000000743,9769.985000000743,9766.167000000001,9769.985000000743,1,9769.985000000743,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,East 2.jpg,Øst.mp4,same,different,east,5,target,1,,,
30,1696509977386,05/10/2023 12:46:17,1696517177386,2,05/10/2023 16:46:17,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,3,nomatch,Screen 1,8mz8sc,1,continue,,499.7569999999978,499.7569999999978,499.7569999999978,499.7569999999978,499.7569999999978,499.7569999999978,1,499.7569999999978,0,0,,Fixation Timing,,1,object-186,nomatch,Book 1.jpg,Lage.mp4,different,different,na,74,foil,1,,,
31,1696509978387,05/10/2023 12:46:18,1696517178387,2,05/10/2023 16:46:18,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,3,nomatch,Screen 2,zhfxqk,2,timedOut,,1000.7609999999986,1000.1739999999991,1000.7609999999986,1000.7609999999986,1000.1739999999991,1000.7609999999986,0,1000.7609999999986,0,0,,Time Limit,screen,0,screen,nomatch,Book 1.jpg,Lage.mp4,different,different,na,74,foil,1,,,
32,1696509978685,05/10/2023 12:46:18,1696517178685,2,05/10/2023 16:46:18,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,3,nomatch,Screen 3,d73ena,3,timedOut,,299.58699999999953,299.36699999999837,299.58699999999953,299.58699999999953,299.36699999999837,299.58699999999953,1,299.58699999999953,0,0,,Time Limit,screen,0,screen,nomatch,Book 1.jpg,Lage.mp4,different,different,na,74,foil,1,,,
33,1696509978721,05/10/2023 12:46:18,1696517178721,2,05/10/2023 16:46:18,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,3,nomatch,Screen 4,kfk7dt,4,info,Video start,35.104000000001164,33.388999999995576,35.104000000001164,35.104000000001164,33.388999999995576,35.104000000001164,0,35.104000000001164,0,0,,Video,video,1,object-204,nomatch,Book 1.jpg,Lage.mp4,different,different,na,74,foil,1,,,
34,1696509982045,05/10/2023 12:46:22,1696517182045,2,05/10/2023 16:46:22,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,3,nomatch,Screen 4,kfk7dt,4,response,nomatch,3360.619999998511,3350.3179999999993,3360.619999998511,3360.619999998511,3350.3179999999993,3360.619999998511,0,3360.619999998511,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Book 1.jpg,Lage.mp4,different,different,na,74,foil,1,,,
35,1696509982536,05/10/2023 12:46:22,1696517182536,2,05/10/2023 16:46:22,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,4,match,Screen 1,nmofvp,1,continue,,500.1030000000028,500.1030000000028,500.1030000000028,500.1030000000028,500.1030000000028,500.1030000000028,1,500.1030000000028,0,0,,Fixation Timing,,1,object-167,match,Run 1.jpg,Gråte.mp4,same,different,run,43,target,1,,,
36,1696509983535,05/10/2023 12:46:23,1696517183535,2,05/10/2023 16:46:23,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,4,match,Screen 2,pevo7u,2,timedOut,,1000.0990000007441,999.5489999999991,1000.0990000007441,1000.0990000007441,999.5489999999991,1000.0990000007441,0,1000.0990000007441,0,0,,Time Limit,screen,0,screen,match,Run 1.jpg,Gråte.mp4,same,different,run,43,target,1,,,
37,1696509983839,05/10/2023 12:46:23,1696517183839,2,05/10/2023 16:46:23,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,4,match,Screen 3,z1irvt,3,timedOut,,304.1499999985099,299.9850000000006,304.1499999985099,304.1499999985099,299.9850000000006,304.1499999985099,1,304.1499999985099,0,0,,Time Limit,screen,0,screen,match,Run 1.jpg,Gråte.mp4,same,different,run,43,target,1,,,
38,1696509983884,05/10/2023 12:46:23,1696517183884,2,05/10/2023 16:46:23,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,4,match,Screen 4,9wlxvm,4,info,Video start,48.913000000744475,34.65099999999802,48.913000000744475,48.913000000744475,34.65099999999802,48.913000000744475,1,48.913000000744475,0,0,,Video,video,1,object-178,match,Run 1.jpg,Gråte.mp4,same,different,run,43,target,1,,,
39,1696509986530,05/10/2023 12:46:26,1696517186530,2,05/10/2023 16:46:26,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,4,match,Screen 4,9wlxvm,4,response,nomatch,2695.4649999992544,2683.697,2695.4649999992544,2695.4649999992544,2683.697,2695.4649999992544,1,2695.4649999992544,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Run 1.jpg,Gråte.mp4,same,different,run,43,target,1,,,
40,1696509987019,05/10/2023 12:46:27,1696517187019,2,05/10/2023 16:46:27,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,5,match,Screen 1,nmofvp,1,continue,,499.36299999999756,499.36299999999756,499.36299999999756,499.36299999999756,499.36299999999756,499.36299999999756,1,499.36299999999756,0,0,,Fixation Timing,,1,object-167,match,Doll 2.jpg,Dukke.mp4,same,different,doll,4,target,1,,,
41,1696509988024,05/10/2023 12:46:28,1696517188024,2,05/10/2023 16:46:28,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,5,match,Screen 2,pevo7u,2,timedOut,,1006.6049999985116,1006.0590000000084,1006.6049999985116,1006.6049999985116,1006.0590000000084,1006.6049999985116,0,1006.6049999985116,0,0,,Time Limit,screen,0,screen,match,Doll 2.jpg,Dukke.mp4,same,different,doll,4,target,1,,,
42,1696509988319,05/10/2023 12:46:28,1696517188319,2,05/10/2023 16:46:28,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,5,match,Screen 3,z1irvt,3,timedOut,,295.04599999850325,294.4059999999881,295.04599999850325,295.04599999850325,294.4059999999881,295.04599999850325,1,295.04599999850325,0,0,,Time Limit,screen,0,screen,match,Doll 2.jpg,Dukke.mp4,same,different,doll,4,target,1,,,
43,1696509988364,05/10/2023 12:46:28,1696517188364,2,05/10/2023 16:46:28,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,5,match,Screen 4,9wlxvm,4,info,Video start,45.60200000000524,32.99000000000524,45.60200000000524,45.60200000000524,32.99000000000524,45.60200000000524,1,45.60200000000524,0,0,,Video,video,1,object-178,match,Doll 2.jpg,Dukke.mp4,same,different,doll,4,target,1,,,
44,1696509991787,05/10/2023 12:46:31,1696517191787,2,05/10/2023 16:46:31,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,5,match,Screen 4,9wlxvm,4,response,nomatch,3469.139999998515,3466.6860000000015,3469.139999998515,3469.139999998515,3466.6860000000015,3469.139999998515,1,3469.139999998515,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Doll 2.jpg,Dukke.mp4,same,different,doll,4,target,1,,,
45,1696509992285,05/10/2023 12:46:32,1696517192285,2,05/10/2023 16:46:32,142915,11,task-n49w,,32050231,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,6,match,Screen 1,nmofvp,1,continue,,499.5650000000023,499.5650000000023,499.5650000000023,499.5650000000023,499.5650000000023,499.5650000000023,1,499.5650000000023,0,0,,Fixation Timing,,1,object-167,match,Metal 1.jpg,Metall.mp4,same,different,metal,35,target,1,,,
