Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: correct,Spreadsheet: condition,Spreadsheet: item,Spreadsheet: index,Spreadsheet: trial,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
125,1698754475124,31/10/2023 12:14:35,1698758075124,1,31/10/2023 14:14:35,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,13,nomatch,Screen 1,8mz8sc,1,continue,,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,1,500.22000000000116,0,0,,Fixation Timing,,1,object-186,nomatch,Run 1.jpg,Bruke.mp4,different,different,na,91,foil,1,,,
126,1698754476125,31/10/2023 12:14:36,1698758076125,1,31/10/2023 14:14:36,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,13,nomatch,Screen 2,zhfxqk,2,timedOut,,1002.1100000059523,1000.4400000000023,1002.1100000059523,1002.1100000059523,1000.4400000000023,1002.1100000059523,0,1002.1100000059523,0,0,,Time Limit,screen,0,screen,nomatch,Run 1.jpg,Bruke.mp4,different,different,na,91,foil,1,,,
127,1698754476427,31/10/2023 12:14:36,1698758076427,1,31/10/2023 14:14:36,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,13,nomatch,Screen 3,d73ena,3,timedOut,,303.36999999402906,300.13199999998324,303.36999999402906,303.36999999402906,300.13199999998324,303.36999999402906,1,303.36999999402906,0,0,,Time Limit,screen,0,screen,nomatch,Run 1.jpg,Bruke.mp4,different,different,na,91,foil,1,,,
128,1698754476454,31/10/2023 12:14:36,1698758076454,1,31/10/2023 14:14:36,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,13,nomatch,Screen 4,kfk7dt,4,info,Video start,30.09200001788768,16.67399999999907,30.09200001788768,30.09200001788768,16.67399999999907,30.09200001788768,0,30.09200001788768,0,0,,Video,video,1,object-204,nomatch,Run 1.jpg,Bruke.mp4,different,different,na,91,foil,1,,,
129,1698754479024,31/10/2023 12:14:39,1698758079024,1,31/10/2023 14:14:39,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,13,nomatch,Screen 4,kfk7dt,4,response,nomatch,2600.3380000178877,2584.470000000001,2600.3380000178877,2600.3380000178877,2584.470000000001,2600.3380000178877,0,2600.3380000178877,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Run 1.jpg,Bruke.mp4,different,different,na,91,foil,1,,,
130,1698754479509,31/10/2023 12:14:39,1698758079509,1,31/10/2023 14:14:39,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,14,nomatch,Screen 1,8mz8sc,1,continue,,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,1,500.22000000000116,0,0,,Fixation Timing,,1,object-186,nomatch,Flower 1.jpg,Møte.mp4,different,different,na,81,foil,1,,,
131,1698754480512,31/10/2023 12:14:40,1698758080512,1,31/10/2023 14:14:40,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,14,nomatch,Screen 2,zhfxqk,2,timedOut,,1003.948000000004,1000.4400000000023,1003.948000000004,1003.948000000004,1000.4400000000023,1003.948000000004,0,1003.948000000004,0,0,,Time Limit,screen,0,screen,nomatch,Flower 1.jpg,Møte.mp4,different,different,na,81,foil,1,,,
132,1698754480810,31/10/2023 12:14:40,1698758080810,1,31/10/2023 14:14:40,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,14,nomatch,Screen 3,d73ena,3,timedOut,,302.10799999404117,300.13200000001234,302.10799999404117,302.10799999404117,300.13200000001234,302.10799999404117,1,302.10799999404117,0,0,,Time Limit,screen,0,screen,nomatch,Flower 1.jpg,Møte.mp4,different,different,na,81,foil,1,,,
133,1698754480832,31/10/2023 12:14:40,1698758080832,1,31/10/2023 14:14:40,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,14,nomatch,Screen 4,kfk7dt,4,info,Video start,23.833999994028826,16.67399999999907,23.833999994028826,23.833999994028826,16.67399999999907,23.833999994028826,0,23.833999994028826,0,0,,Video,video,1,object-204,nomatch,Flower 1.jpg,Møte.mp4,different,different,na,81,foil,1,,,
134,1698754483606,31/10/2023 12:14:43,1698758083606,1,31/10/2023 14:14:43,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,14,nomatch,Screen 4,kfk7dt,4,response,nomatch,2797.5760000178707,2784.55799999999,2797.5760000178707,2797.5760000178707,2784.55799999999,2797.5760000178707,0,2797.5760000178707,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Flower 1.jpg,Møte.mp4,different,different,na,81,foil,1,,,
135,1698754484096,31/10/2023 12:14:44,1698758084096,1,31/10/2023 14:14:44,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,15,nomatch,Screen 1,8mz8sc,1,continue,,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,1,500.22000000000116,0,0,,Fixation Timing,,1,object-186,nomatch,Book 2.jpg,Lage.mp4,different,different,na,74,foil,1,,,
136,1698754485102,31/10/2023 12:14:45,1698758085102,1,31/10/2023 14:14:45,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,15,nomatch,Screen 2,zhfxqk,2,timedOut,,1008.5979999999981,1004.859999999986,1008.5979999999981,1008.5979999999981,1004.859999999986,1008.5979999999981,0,1008.5979999999981,0,0,,Time Limit,screen,0,screen,nomatch,Book 2.jpg,Lage.mp4,different,different,na,74,foil,1,,,
137,1698754485399,31/10/2023 12:14:45,1698758085399,1,31/10/2023 14:14:45,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,15,nomatch,Screen 3,d73ena,3,timedOut,,301.2380000000121,300.13200000001234,301.2380000000121,301.2380000000121,300.13200000001234,301.2380000000121,1,301.2380000000121,0,0,,Time Limit,screen,0,screen,nomatch,Book 2.jpg,Lage.mp4,different,different,na,74,foil,1,,,
138,1698754485423,31/10/2023 12:14:45,1698758085423,1,31/10/2023 14:14:45,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,15,nomatch,Screen 4,kfk7dt,4,info,Video start,24.51399999999977,16.67399999999907,24.51399999999977,24.51399999999977,16.67399999999907,24.51399999999977,0,24.51399999999977,0,0,,Video,video,1,object-204,nomatch,Book 2.jpg,Lage.mp4,different,different,na,74,foil,1,,,
139,1698754487733,31/10/2023 12:14:47,1698758087733,1,31/10/2023 14:14:47,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,15,nomatch,Screen 4,kfk7dt,4,response,nomatch,2334.359999999986,2317.685999999987,2334.359999999986,2334.359999999986,2317.685999999987,2334.359999999986,0,2334.359999999986,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Book 2.jpg,Lage.mp4,different,different,na,74,foil,1,,,
140,1698754488218,31/10/2023 12:14:48,1698758088218,1,31/10/2023 14:14:48,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,16,nomatch,Screen 1,8mz8sc,1,continue,,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,1,500.22000000000116,0,0,,Fixation Timing,,1,object-186,nomatch,Magazine 1.jpg,Flytte.mp4,different,different,na,56,foil,1,,,
141,1698754489218,31/10/2023 12:14:49,1698758089218,1,31/10/2023 14:14:49,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,16,nomatch,Screen 2,zhfxqk,2,timedOut,,1002.2999999940512,1000.4400000000023,1002.2999999940512,1002.2999999940512,1000.4400000000023,1002.2999999940512,0,1002.2999999940512,0,0,,Time Limit,screen,0,screen,nomatch,Magazine 1.jpg,Flytte.mp4,different,different,na,56,foil,1,,,
142,1698754489520,31/10/2023 12:14:49,1698758089520,1,31/10/2023 14:14:49,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,16,nomatch,Screen 3,d73ena,3,timedOut,,303.9600000178907,300.13200000001234,303.9600000178907,303.9600000178907,300.13200000001234,303.9600000178907,1,303.9600000178907,0,0,,Time Limit,screen,0,screen,nomatch,Magazine 1.jpg,Flytte.mp4,different,different,na,56,foil,1,,,
143,1698754489544,31/10/2023 12:14:49,1698758089544,1,31/10/2023 14:14:49,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,16,nomatch,Screen 4,kfk7dt,4,info,Video start,28.002999999996973,16.67399999999907,28.002999999996973,28.002999999996973,16.67399999999907,28.002999999996973,0,28.002999999996973,0,0,,Video,video,1,object-204,nomatch,Magazine 1.jpg,Flytte.mp4,different,different,na,56,foil,1,,,
144,1698754493678,31/10/2023 12:14:53,1698758093678,1,31/10/2023 14:14:53,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,16,nomatch,Screen 4,kfk7dt,4,response,nomatch,4161.528000005957,4151.826000000001,4161.528000005957,4161.528000005957,4151.826000000001,4161.528000005957,0,4161.528000005957,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Magazine 1.jpg,Flytte.mp4,different,different,na,56,foil,1,,,
145,1698754494170,31/10/2023 12:14:54,1698758094170,1,31/10/2023 14:14:54,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,17,nomatch,Screen 1,8mz8sc,1,continue,,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,1,500.22000000000116,0,0,,Fixation Timing,,1,object-186,nomatch,Coffee 2.jpg,Venn.mp4,different,different,na,77,foil,1,,,
146,1698754495174,31/10/2023 12:14:55,1698758095174,1,31/10/2023 14:14:55,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,17,nomatch,Screen 2,zhfxqk,2,timedOut,,1005.9820000059553,1003.5100000000093,1005.9820000059553,1005.9820000059553,1003.5100000000093,1005.9820000059553,0,1005.9820000059553,0,0,,Time Limit,screen,0,screen,nomatch,Coffee 2.jpg,Venn.mp4,different,different,na,77,foil,1,,,
147,1698754495475,31/10/2023 12:14:55,1698758095475,1,31/10/2023 14:14:55,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,17,nomatch,Screen 3,d73ena,3,timedOut,,303.1719999940251,300.13199999998324,303.1719999940251,303.1719999940251,300.13199999998324,303.1719999940251,1,303.1719999940251,0,0,,Time Limit,screen,0,screen,nomatch,Coffee 2.jpg,Venn.mp4,different,different,na,77,foil,1,,,
148,1698754495499,31/10/2023 12:14:55,1698758095499,1,31/10/2023 14:14:55,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,17,nomatch,Screen 4,kfk7dt,4,info,Video start,27.381999994041863,16.67399999999907,27.381999994041863,27.381999994041863,16.67399999999907,27.381999994041863,0,27.381999994041863,0,0,,Video,video,1,object-204,nomatch,Coffee 2.jpg,Venn.mp4,different,different,na,77,foil,1,,,
149,1698754497965,31/10/2023 12:14:57,1698758097965,1,31/10/2023 14:14:57,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,17,nomatch,Screen 4,kfk7dt,4,response,nomatch,2493.039999994042,2484.4260000000068,2493.039999994042,2493.039999994042,2484.4260000000068,2493.039999994042,0,2493.039999994042,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Coffee 2.jpg,Venn.mp4,different,different,na,77,foil,1,,,
150,1698754498460,31/10/2023 12:14:58,1698758098460,1,31/10/2023 14:14:58,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,13,match,Screen 1,nmofvp,1,continue,,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,1,500.22000000000116,0,0,,Fixation Timing,,1,object-167,match,Lose 1.jpg,Miste.mp4,same,different,lose,41,target,1,,,
151,1698754499460,31/10/2023 12:14:59,1698758099460,1,31/10/2023 14:14:59,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,13,match,Screen 2,pevo7u,2,timedOut,,1003.6940000059549,1000.4400000000023,1003.6940000059549,1003.6940000059549,1000.4400000000023,1003.6940000059549,0,1003.6940000059549,0,0,,Time Limit,screen,0,screen,match,Lose 1.jpg,Miste.mp4,same,different,lose,41,target,1,,,
152,1698754499762,31/10/2023 12:14:59,1698758099762,1,31/10/2023 14:14:59,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,13,match,Screen 3,z1irvt,3,timedOut,,305.25400000595255,300.13199999998324,305.25400000595255,305.25400000595255,300.13199999998324,305.25400000595255,1,305.25400000595255,0,0,,Time Limit,screen,0,screen,match,Lose 1.jpg,Miste.mp4,same,different,lose,41,target,1,,,
153,1698754499786,31/10/2023 12:14:59,1698758099786,1,31/10/2023 14:14:59,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,13,match,Screen 4,9wlxvm,4,info,Video start,29.33700001789024,16.67399999999907,29.33700001789024,29.33700001789024,16.67399999999907,29.33700001789024,1,29.33700001789024,0,0,,Video,video,1,object-178,match,Lose 1.jpg,Miste.mp4,same,different,lose,41,target,1,,,
154,1698754504430,31/10/2023 12:15:04,1698758104430,1,31/10/2023 14:15:04,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,13,match,Screen 4,9wlxvm,4,response,match,4673.222000000009,4668.720000000001,4673.222000000009,4673.222000000009,4668.720000000001,4673.222000000009,1,4673.222000000009,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Lose 1.jpg,Miste.mp4,same,different,lose,41,target,1,,,
155,1698754504929,31/10/2023 12:15:04,1698758104929,1,31/10/2023 14:15:04,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,14,match,Screen 1,nmofvp,1,continue,,501.71000000002095,501.71000000002095,501.71000000002095,501.71000000002095,501.71000000002095,501.71000000002095,1,501.71000000002095,0,0,,Fixation Timing,,1,object-167,match,Cabbage 1.jpg,Kåle.mp4,same,different,cabbage,1,target,1,,,
156,1698754505929,31/10/2023 12:15:05,1698758105929,1,31/10/2023 14:15:05,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,14,match,Screen 2,pevo7u,2,timedOut,,1002.3919999940263,1000.4399999999732,1002.3919999940263,1002.3919999940263,1000.4399999999732,1002.3919999940263,0,1002.3919999940263,0,0,,Time Limit,screen,0,screen,match,Cabbage 1.jpg,Kåle.mp4,same,different,cabbage,1,target,1,,,
157,1698754506229,31/10/2023 12:15:06,1698758106229,1,31/10/2023 14:15:06,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,14,match,Screen 3,z1irvt,3,timedOut,,301.65200001193443,300.13200000001234,301.65200001193443,301.65200001193443,300.13200000001234,301.65200001193443,1,301.65200001193443,0,0,,Time Limit,screen,0,screen,match,Cabbage 1.jpg,Kåle.mp4,same,different,cabbage,1,target,1,,,
158,1698754506255,31/10/2023 12:15:06,1698758106255,1,31/10/2023 14:15:06,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,14,match,Screen 4,9wlxvm,4,info,Video start,27.112000000001164,16.67399999999907,27.112000000001164,27.112000000001164,16.67399999999907,27.112000000001164,1,27.112000000001164,0,0,,Video,video,1,object-178,match,Cabbage 1.jpg,Kåle.mp4,same,different,cabbage,1,target,1,,,
159,1698754508773,31/10/2023 12:15:08,1698758108773,1,31/10/2023 14:15:08,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,14,match,Screen 4,9wlxvm,4,response,match,2545.720000000001,2534.448000000004,2545.720000000001,2545.720000000001,2534.448000000004,2545.720000000001,1,2545.720000000001,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Cabbage 1.jpg,Kåle.mp4,same,different,cabbage,1,target,1,,,
160,1698754509264,31/10/2023 12:15:09,1698758109264,1,31/10/2023 14:15:09,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,15,match,Screen 1,nmofvp,1,continue,,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,1,500.22000000000116,0,0,,Fixation Timing,,1,object-167,match,Boy 1.jpg,Gutt.mp4,same,different,boy,27,target,1,,,
161,1698754510266,31/10/2023 12:15:10,1698758110266,1,31/10/2023 14:15:10,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,15,match,Screen 2,pevo7u,2,timedOut,,1004.2520000178774,1000.4400000000023,1004.2520000178774,1004.2520000178774,1000.4400000000023,1004.2520000178774,0,1004.2520000178774,0,0,,Time Limit,screen,0,screen,match,Boy 1.jpg,Gutt.mp4,same,different,boy,27,target,1,,,
162,1698754510564,31/10/2023 12:15:10,1698758110564,1,31/10/2023 14:15:10,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,15,match,Screen 3,z1irvt,3,timedOut,,301.5120000059542,300.13199999998324,301.5120000059542,301.5120000059542,300.13199999998324,301.5120000059542,1,301.5120000059542,0,0,,Time Limit,screen,0,screen,match,Boy 1.jpg,Gutt.mp4,same,different,boy,27,target,1,,,
163,1698754510589,31/10/2023 12:15:10,1698758110589,1,31/10/2023 14:15:10,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,15,match,Screen 4,9wlxvm,4,info,Video start,26.02500001789187,16.67399999999907,26.02500001789187,26.02500001789187,16.67399999999907,26.02500001789187,1,26.02500001789187,0,0,,Video,video,1,object-178,match,Boy 1.jpg,Gutt.mp4,same,different,boy,27,target,1,,,
164,1698754513124,31/10/2023 12:15:13,1698758113124,1,31/10/2023 14:15:13,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,15,match,Screen 4,9wlxvm,4,response,match,2561.180000017892,2551.122000000003,2561.180000017892,2561.180000017892,2551.122000000003,2561.180000017892,1,2561.180000017892,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Boy 1.jpg,Gutt.mp4,same,different,boy,27,target,1,,,
165,1698754513617,31/10/2023 12:15:13,1698758113617,1,31/10/2023 14:15:13,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,18,nomatch,Screen 1,8mz8sc,1,continue,,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,1,500.22000000000116,0,0,,Fixation Timing,,1,object-186,nomatch,Cry 2.jpg,Fornærme.mp4,different,same,na,86,foil,1,,,
166,1698754514617,31/10/2023 12:15:14,1698758114617,1,31/10/2023 14:15:14,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,18,nomatch,Screen 2,zhfxqk,2,timedOut,,1003.0380000059668,1000.4400000000023,1003.0380000059668,1003.0380000059668,1000.4400000000023,1003.0380000059668,0,1003.0380000059668,0,0,,Time Limit,screen,0,screen,nomatch,Cry 2.jpg,Fornærme.mp4,different,same,na,86,foil,1,,,
167,1698754514923,31/10/2023 12:15:14,1698758114923,1,31/10/2023 14:15:14,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,18,nomatch,Screen 3,d73ena,3,timedOut,,308.4980000119249,304.22400000001653,308.4980000119249,308.4980000119249,304.22400000001653,308.4980000119249,1,308.4980000119249,0,0,,Time Limit,screen,0,screen,nomatch,Cry 2.jpg,Fornærme.mp4,different,same,na,86,foil,1,,,
168,1698754514947,31/10/2023 12:15:14,1698758114947,1,31/10/2023 14:15:14,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,18,nomatch,Screen 4,kfk7dt,4,info,Video start,27.94400001786882,16.67399999999907,27.94400001786882,27.94400001786882,16.67399999999907,27.94400001786882,0,27.94400001786882,0,0,,Video,video,1,object-204,nomatch,Cry 2.jpg,Fornærme.mp4,different,same,na,86,foil,1,,,
